EntryID	Organism	Tissue	Pathway	CellularLocation	Enzymename	EnzymeType	UniprotID	ECNumber	parameter.type	parameter.associatedSpecies	parameter.startValue	parameter.endValue	parameter.standardDeviation	parameter.unit	Substrate	Product	Cofactor	Inhibitor	ChebiID	pH	Temperature	KeggReactionID	ReactionEquation	KineticMechanismType	PubMedID
457	Ovis aries	liver	Pentose phosphate pathway	"[unknown, unknown, unknown, unknown, unknown, unknown, unknown]"	phosphogluconate dehydrogenase (decarboxylating)	mutant M13I	P00349	1.1.1.44	concentration	6-Phospho-D-gluconate	0.001	NaN	NaN	M	6-Phospho-D-gluconate;NADP+	CO2;NADPH;D-Ribulose 5-phosphate;H+	NaN	NaN	15378;18009;44409;25523;17363;48928;16863;16526;16474	7	-	R01528	NADP+ + 6-Phospho-D-gluconate = CO2 + H+ + NADPH + D-Ribulose 5-phosphate	Random Bi Bi	15709755
457	Ovis aries	liver	Pentose phosphate pathway	"[unknown, unknown, unknown, unknown, unknown, unknown, unknown]"	phosphogluconate dehydrogenase (decarboxylating)	mutant M13I	P00349	1.1.1.44	kcat	NaN	9.5	NaN	0.1	s^(-1)	6-Phospho-D-gluconate;NADP+	CO2;NADPH;D-Ribulose 5-phosphate;H+	NaN	NaN	15378;18009;44409;25523;17363;48928;16863;16526;16474	7	-	R01528	NADP+ + 6-Phospho-D-gluconate = CO2 + H+ + NADPH + D-Ribulose 5-phosphate	Random Bi Bi	15709755
458	Ovis aries	liver	Pentose phosphate pathway	"[unknown, unknown, unknown, unknown, unknown, unknown, unknown]"	phosphogluconate dehydrogenase (decarboxylating)	mutant M13V	P00349	1.1.1.44	concentration	NADP+	6.00E-04	NaN	NaN	M	NADP+;6-Phospho-D-gluconate	NADPH;H+;D-Ribulose 5-phosphate;CO2	NaN	NaN	48928;16863;16526;17363;16474;18009;44409;25523;15378	7	-	R01528	NADP+ + 6-Phospho-D-gluconate = CO2 + H+ + NADPH + D-Ribulose 5-phosphate	Random Bi Bi	15709755
458	Ovis aries	liver	Pentose phosphate pathway	"[unknown, unknown, unknown, unknown, unknown, unknown, unknown]"	phosphogluconate dehydrogenase (decarboxylating)	mutant M13V	P00349	1.1.1.44	Km	NADP+	2.60E-05	NaN	9.00E-06	M	NADP+;6-Phospho-D-gluconate	NADPH;H+;D-Ribulose 5-phosphate;CO2	NaN	NaN	48928;16863;16526;17363;16474;18009;44409;25523;15378	7	-	R01528	NADP+ + 6-Phospho-D-gluconate = CO2 + H+ + NADPH + D-Ribulose 5-phosphate	Random Bi Bi	15709755
458	Ovis aries	liver	Pentose phosphate pathway	"[unknown, unknown, unknown, unknown, unknown, unknown, unknown]"	phosphogluconate dehydrogenase (decarboxylating)	mutant M13V	P00349	1.1.1.44	kcat	NaN	9.51	NaN	0.1	s^(-1)	NADP+;6-Phospho-D-gluconate	NADPH;H+;D-Ribulose 5-phosphate;CO2	NaN	NaN	48928;16863;16526;17363;16474;18009;44409;25523;15378	7	-	R01528	NADP+ + 6-Phospho-D-gluconate = CO2 + H+ + NADPH + D-Ribulose 5-phosphate	Random Bi Bi	15709755
458	Ovis aries	liver	Pentose phosphate pathway	"[unknown, unknown, unknown, unknown, unknown, unknown, unknown]"	phosphogluconate dehydrogenase (decarboxylating)	mutant M13V	P00349	1.1.1.44	concentration	6-Phospho-D-gluconate	0.001	NaN	NaN	M	NADP+;6-Phospho-D-gluconate	NADPH;H+;D-Ribulose 5-phosphate;CO2	NaN	NaN	48928;16863;16526;17363;16474;18009;44409;25523;15378	7	-	R01528	NADP+ + 6-Phospho-D-gluconate = CO2 + H+ + NADPH + D-Ribulose 5-phosphate	Random Bi Bi	15709755
458	Ovis aries	liver	Pentose phosphate pathway	"[unknown, unknown, unknown, unknown, unknown, unknown, unknown]"	phosphogluconate dehydrogenase (decarboxylating)	mutant M13V	P00349	1.1.1.44	Vmax	NaN	NaN	NaN	NaN	-	NADP+;6-Phospho-D-gluconate	NADPH;H+;D-Ribulose 5-phosphate;CO2	NaN	NaN	48928;16863;16526;17363;16474;18009;44409;25523;15378	7	-	R01528	NADP+ + 6-Phospho-D-gluconate = CO2 + H+ + NADPH + D-Ribulose 5-phosphate	Random Bi Bi	15709755
458	Ovis aries	liver	Pentose phosphate pathway	"[unknown, unknown, unknown, unknown, unknown, unknown, unknown]"	phosphogluconate dehydrogenase (decarboxylating)	mutant M13V	P00349	1.1.1.44	Ki	NADPH	1.30E-06	NaN	5.00E-07	M	NADP+;6-Phospho-D-gluconate	NADPH;H+;D-Ribulose 5-phosphate;CO2	NaN	NaN	48928;16863;16526;17363;16474;18009;44409;25523;15378	7	-	R01528	NADP+ + 6-Phospho-D-gluconate = CO2 + H+ + NADPH + D-Ribulose 5-phosphate	Random Bi Bi	15709755
459	Ovis aries	liver	Pentose phosphate pathway	"[unknown, unknown, unknown, unknown, unknown, unknown, unknown]"	phosphogluconate dehydrogenase (decarboxylating)	mutant M13F	P00349	1.1.1.44	Ki	NADPH	9.00E-07	NaN	7.00E-07	M	NADP+;6-Phospho-D-gluconate	CO2;NADPH;H+;D-Ribulose 5-phosphate	NaN	NaN	48928;16863;16474;16526;17363;18009;44409;25523;15378	7	-	R01528	NADP+ + 6-Phospho-D-gluconate = CO2 + H+ + NADPH + D-Ribulose 5-phosphate	Random Bi Bi	15709755
459	Ovis aries	liver	Pentose phosphate pathway	"[unknown, unknown, unknown, unknown, unknown, unknown, unknown]"	phosphogluconate dehydrogenase (decarboxylating)	mutant M13F	P00349	1.1.1.44	concentration	6-Phospho-D-gluconate	0.001	NaN	NaN	M	NADP+;6-Phospho-D-gluconate	CO2;NADPH;H+;D-Ribulose 5-phosphate	NaN	NaN	48928;16863;16474;16526;17363;18009;44409;25523;15378	7	-	R01528	NADP+ + 6-Phospho-D-gluconate = CO2 + H+ + NADPH + D-Ribulose 5-phosphate	Random Bi Bi	15709755
459	Ovis aries	liver	Pentose phosphate pathway	"[unknown, unknown, unknown, unknown, unknown, unknown, unknown]"	phosphogluconate dehydrogenase (decarboxylating)	mutant M13F	P00349	1.1.1.44	kcat	NaN	0.51	NaN	0.03	s^(-1)	NADP+;6-Phospho-D-gluconate	CO2;NADPH;H+;D-Ribulose 5-phosphate	NaN	NaN	48928;16863;16474;16526;17363;18009;44409;25523;15378	7	-	R01528	NADP+ + 6-Phospho-D-gluconate = CO2 + H+ + NADPH + D-Ribulose 5-phosphate	Random Bi Bi	15709755
459	Ovis aries	liver	Pentose phosphate pathway	"[unknown, unknown, unknown, unknown, unknown, unknown, unknown]"	phosphogluconate dehydrogenase (decarboxylating)	mutant M13F	P00349	1.1.1.44	Vmax	NaN	NaN	NaN	NaN	-	NADP+;6-Phospho-D-gluconate	CO2;NADPH;H+;D-Ribulose 5-phosphate	NaN	NaN	48928;16863;16474;16526;17363;18009;44409;25523;15378	7	-	R01528	NADP+ + 6-Phospho-D-gluconate = CO2 + H+ + NADPH + D-Ribulose 5-phosphate	Random Bi Bi	15709755
459	Ovis aries	liver	Pentose phosphate pathway	"[unknown, unknown, unknown, unknown, unknown, unknown, unknown]"	phosphogluconate dehydrogenase (decarboxylating)	mutant M13F	P00349	1.1.1.44	concentration	NADP+	6.00E-04	NaN	NaN	M	NADP+;6-Phospho-D-gluconate	CO2;NADPH;H+;D-Ribulose 5-phosphate	NaN	NaN	48928;16863;16474;16526;17363;18009;44409;25523;15378	7	-	R01528	NADP+ + 6-Phospho-D-gluconate = CO2 + H+ + NADPH + D-Ribulose 5-phosphate	Random Bi Bi	15709755
459	Ovis aries	liver	Pentose phosphate pathway	"[unknown, unknown, unknown, unknown, unknown, unknown, unknown]"	phosphogluconate dehydrogenase (decarboxylating)	mutant M13F	P00349	1.1.1.44	Km	NADP+	1.90E-05	NaN	6.00E-06	M	NADP+;6-Phospho-D-gluconate	CO2;NADPH;H+;D-Ribulose 5-phosphate	NaN	NaN	48928;16863;16474;16526;17363;18009;44409;25523;15378	7	-	R01528	NADP+ + 6-Phospho-D-gluconate = CO2 + H+ + NADPH + D-Ribulose 5-phosphate	Random Bi Bi	15709755
460	Ovis aries	liver	Pentose phosphate pathway	"[unknown, unknown, unknown, unknown, unknown, unknown, unknown]"	phosphogluconate dehydrogenase (decarboxylating)	mutant M13C	P00349	1.1.1.44	Ki	NADPH	5.00E-06	NaN	1.00E-06	M	6-Phospho-D-gluconate;NADP+	H+;D-Ribulose 5-phosphate;CO2;NADPH	NaN	NaN	17363;18009;44409;25523;16474;16526;48928;16863;15378	7	-	R01528	NADP+ + 6-Phospho-D-gluconate = CO2 + H+ + NADPH + D-Ribulose 5-phosphate	Random Bi Bi	15709755
460	Ovis aries	liver	Pentose phosphate pathway	"[unknown, unknown, unknown, unknown, unknown, unknown, unknown]"	phosphogluconate dehydrogenase (decarboxylating)	mutant M13C	P00349	1.1.1.44	concentration	NADP+	6.00E-04	NaN	NaN	M	6-Phospho-D-gluconate;NADP+	H+;D-Ribulose 5-phosphate;CO2;NADPH	NaN	NaN	17363;18009;44409;25523;16474;16526;48928;16863;15378	7	-	R01528	NADP+ + 6-Phospho-D-gluconate = CO2 + H+ + NADPH + D-Ribulose 5-phosphate	Random Bi Bi	15709755
460	Ovis aries	liver	Pentose phosphate pathway	"[unknown, unknown, unknown, unknown, unknown, unknown, unknown]"	phosphogluconate dehydrogenase (decarboxylating)	mutant M13C	P00349	1.1.1.44	Km	NADP+	6.40E-06	NaN	8.00E-07	M	6-Phospho-D-gluconate;NADP+	H+;D-Ribulose 5-phosphate;CO2;NADPH	NaN	NaN	17363;18009;44409;25523;16474;16526;48928;16863;15378	7	-	R01528	NADP+ + 6-Phospho-D-gluconate = CO2 + H+ + NADPH + D-Ribulose 5-phosphate	Random Bi Bi	15709755
460	Ovis aries	liver	Pentose phosphate pathway	"[unknown, unknown, unknown, unknown, unknown, unknown, unknown]"	phosphogluconate dehydrogenase (decarboxylating)	mutant M13C	P00349	1.1.1.44	kcat	NaN	1.14	NaN	0.04	s^(-1)	6-Phospho-D-gluconate;NADP+	H+;D-Ribulose 5-phosphate;CO2;NADPH	NaN	NaN	17363;18009;44409;25523;16474;16526;48928;16863;15378	7	-	R01528	NADP+ + 6-Phospho-D-gluconate = CO2 + H+ + NADPH + D-Ribulose 5-phosphate	Random Bi Bi	15709755
460	Ovis aries	liver	Pentose phosphate pathway	"[unknown, unknown, unknown, unknown, unknown, unknown, unknown]"	phosphogluconate dehydrogenase (decarboxylating)	mutant M13C	P00349	1.1.1.44	Vmax	NaN	NaN	NaN	NaN	-	6-Phospho-D-gluconate;NADP+	H+;D-Ribulose 5-phosphate;CO2;NADPH	NaN	NaN	17363;18009;44409;25523;16474;16526;48928;16863;15378	7	-	R01528	NADP+ + 6-Phospho-D-gluconate = CO2 + H+ + NADPH + D-Ribulose 5-phosphate	Random Bi Bi	15709755
460	Ovis aries	liver	Pentose phosphate pathway	"[unknown, unknown, unknown, unknown, unknown, unknown, unknown]"	phosphogluconate dehydrogenase (decarboxylating)	mutant M13C	P00349	1.1.1.44	concentration	6-Phospho-D-gluconate	0.001	NaN	NaN	M	6-Phospho-D-gluconate;NADP+	H+;D-Ribulose 5-phosphate;CO2;NADPH	NaN	NaN	17363;18009;44409;25523;16474;16526;48928;16863;15378	7	-	R01528	NADP+ + 6-Phospho-D-gluconate = CO2 + H+ + NADPH + D-Ribulose 5-phosphate	Random Bi Bi	15709755
461	Ovis aries	liver	Pentose phosphate pathway	"[unknown, unknown, unknown, unknown, unknown, unknown, unknown]"	phosphogluconate dehydrogenase (decarboxylating)	mutant M13Q	P00349	1.1.1.44	Km	NADP+	1.90E-05	NaN	1.00E-06	M	6-Phospho-D-gluconate;NADP+	D-Ribulose 5-phosphate;H+;CO2;NADPH	NaN	NaN	18009;44409;25523;16526;17363;48928;16863;15378;16474	7	-	R01528	NADP+ + 6-Phospho-D-gluconate = CO2 + H+ + NADPH + D-Ribulose 5-phosphate	Random Bi Bi	15709755
461	Ovis aries	liver	Pentose phosphate pathway	"[unknown, unknown, unknown, unknown, unknown, unknown, unknown]"	phosphogluconate dehydrogenase (decarboxylating)	mutant M13Q	P00349	1.1.1.44	concentration	6-Phospho-D-gluconate	0.001	NaN	NaN	M	6-Phospho-D-gluconate;NADP+	D-Ribulose 5-phosphate;H+;CO2;NADPH	NaN	NaN	18009;44409;25523;16526;17363;48928;16863;15378;16474	7	-	R01528	NADP+ + 6-Phospho-D-gluconate = CO2 + H+ + NADPH + D-Ribulose 5-phosphate	Random Bi Bi	15709755
461	Ovis aries	liver	Pentose phosphate pathway	"[unknown, unknown, unknown, unknown, unknown, unknown, unknown]"	phosphogluconate dehydrogenase (decarboxylating)	mutant M13Q	P00349	1.1.1.44	concentration	NADP+	6.00E-04	NaN	NaN	M	6-Phospho-D-gluconate;NADP+	D-Ribulose 5-phosphate;H+;CO2;NADPH	NaN	NaN	18009;44409;25523;16526;17363;48928;16863;15378;16474	7	-	R01528	NADP+ + 6-Phospho-D-gluconate = CO2 + H+ + NADPH + D-Ribulose 5-phosphate	Random Bi Bi	15709755
461	Ovis aries	liver	Pentose phosphate pathway	"[unknown, unknown, unknown, unknown, unknown, unknown, unknown]"	phosphogluconate dehydrogenase (decarboxylating)	mutant M13Q	P00349	1.1.1.44	Vmax	NaN	NaN	NaN	NaN	-	6-Phospho-D-gluconate;NADP+	D-Ribulose 5-phosphate;H+;CO2;NADPH	NaN	NaN	18009;44409;25523;16526;17363;48928;16863;15378;16474	7	-	R01528	NADP+ + 6-Phospho-D-gluconate = CO2 + H+ + NADPH + D-Ribulose 5-phosphate	Random Bi Bi	15709755
461	Ovis aries	liver	Pentose phosphate pathway	"[unknown, unknown, unknown, unknown, unknown, unknown, unknown]"	phosphogluconate dehydrogenase (decarboxylating)	mutant M13Q	P00349	1.1.1.44	Ki	NADPH	1.30E-06	NaN	3.00E-07	M	6-Phospho-D-gluconate;NADP+	D-Ribulose 5-phosphate;H+;CO2;NADPH	NaN	NaN	18009;44409;25523;16526;17363;48928;16863;15378;16474	7	-	R01528	NADP+ + 6-Phospho-D-gluconate = CO2 + H+ + NADPH + D-Ribulose 5-phosphate	Random Bi Bi	15709755
461	Ovis aries	liver	Pentose phosphate pathway	"[unknown, unknown, unknown, unknown, unknown, unknown, unknown]"	phosphogluconate dehydrogenase (decarboxylating)	mutant M13Q	P00349	1.1.1.44	kcat	NaN	1.14	NaN	0.05	s^(-1)	6-Phospho-D-gluconate;NADP+	D-Ribulose 5-phosphate;H+;CO2;NADPH	NaN	NaN	18009;44409;25523;16526;17363;48928;16863;15378;16474	7	-	R01528	NADP+ + 6-Phospho-D-gluconate = CO2 + H+ + NADPH + D-Ribulose 5-phosphate	Random Bi Bi	15709755
3518	Ovis aries	kidney	Glutathione metabolism	"[unknown, unknown, unknown, unknown, unknown]"	gamma-glutamyltransferase	wildtype	NaN	2.3.2.2	Km	L-alpha-Methyl-gamma-glutamyl-L-alpha-aminobutyrate	0.00994	NaN	7.90E-04	M	L-alpha-Methyl-gamma-glutamyl-L-alpha-aminobutyrate;L-Methionine	L-alpha-Aminobutyrate;L-alpha-Methyl-gamma-glutamylmethionine	NaN	NaN	49038;16643;49037;16044;28340;35619	9	37	NaN	L-Methionine + L-alpha-Methyl-gamma-glutamyl-L-alpha-aminobutyrate = L-alpha-Aminobutyrate + L-alpha-Methyl-gamma-glutamylmethionine	Ping Pong (modified)	7566
3518	Ovis aries	kidney	Glutathione metabolism	"[unknown, unknown, unknown, unknown, unknown]"	gamma-glutamyltransferase	wildtype	NaN	2.3.2.2	Kd	L-alpha-Methyl-gamma-glutamyl-L-alpha-aminobutyrate	0.0018	NaN	8.00E-05	M	L-alpha-Methyl-gamma-glutamyl-L-alpha-aminobutyrate;L-Methionine	L-alpha-Aminobutyrate;L-alpha-Methyl-gamma-glutamylmethionine	NaN	NaN	49038;16643;49037;16044;28340;35619	9	37	NaN	L-Methionine + L-alpha-Methyl-gamma-glutamyl-L-alpha-aminobutyrate = L-alpha-Aminobutyrate + L-alpha-Methyl-gamma-glutamylmethionine	Ping Pong (modified)	7566
3518	Ovis aries	kidney	Glutathione metabolism	"[unknown, unknown, unknown, unknown, unknown]"	gamma-glutamyltransferase	wildtype	NaN	2.3.2.2	Km	L-Methionine	0.00293	NaN	2.30E-04	M	L-alpha-Methyl-gamma-glutamyl-L-alpha-aminobutyrate;L-Methionine	L-alpha-Aminobutyrate;L-alpha-Methyl-gamma-glutamylmethionine	NaN	NaN	49038;16643;49037;16044;28340;35619	9	37	NaN	L-Methionine + L-alpha-Methyl-gamma-glutamyl-L-alpha-aminobutyrate = L-alpha-Aminobutyrate + L-alpha-Methyl-gamma-glutamylmethionine	Ping Pong (modified)	7566
3518	Ovis aries	kidney	Glutathione metabolism	"[unknown, unknown, unknown, unknown, unknown]"	gamma-glutamyltransferase	wildtype	NaN	2.3.2.2	concentration	L-alpha-Methyl-gamma-glutamyl-L-alpha-aminobutyrate	0.001	0.005	-	M	L-alpha-Methyl-gamma-glutamyl-L-alpha-aminobutyrate;L-Methionine	L-alpha-Aminobutyrate;L-alpha-Methyl-gamma-glutamylmethionine	NaN	NaN	49038;16643;49037;16044;28340;35619	9	37	NaN	L-Methionine + L-alpha-Methyl-gamma-glutamyl-L-alpha-aminobutyrate = L-alpha-Aminobutyrate + L-alpha-Methyl-gamma-glutamylmethionine	Ping Pong (modified)	7566
3518	Ovis aries	kidney	Glutathione metabolism	"[unknown, unknown, unknown, unknown, unknown]"	gamma-glutamyltransferase	wildtype	NaN	2.3.2.2	concentration	L-Methionine	0	0.004	-	M	L-alpha-Methyl-gamma-glutamyl-L-alpha-aminobutyrate;L-Methionine	L-alpha-Aminobutyrate;L-alpha-Methyl-gamma-glutamylmethionine	NaN	NaN	49038;16643;49037;16044;28340;35619	9	37	NaN	L-Methionine + L-alpha-Methyl-gamma-glutamyl-L-alpha-aminobutyrate = L-alpha-Aminobutyrate + L-alpha-Methyl-gamma-glutamylmethionine	Ping Pong (modified)	7566
3518	Ovis aries	kidney	Glutathione metabolism	"[unknown, unknown, unknown, unknown, unknown]"	gamma-glutamyltransferase	wildtype	NaN	2.3.2.2	Vmax	NaN	7.78E-04	NaN	4.17E-05	mol*s^(-1)*g^(-1)	L-alpha-Methyl-gamma-glutamyl-L-alpha-aminobutyrate;L-Methionine	L-alpha-Aminobutyrate;L-alpha-Methyl-gamma-glutamylmethionine	NaN	NaN	49038;16643;49037;16044;28340;35619	9	37	NaN	L-Methionine + L-alpha-Methyl-gamma-glutamyl-L-alpha-aminobutyrate = L-alpha-Aminobutyrate + L-alpha-Methyl-gamma-glutamylmethionine	Ping Pong (modified)	7566
3519	Ovis aries	kidney	Glutathione metabolism	"[unknown, unknown, unknown, unknown, unknown]"	gamma-glutamyltransferase	wildtype	NaN	2.3.2.2	concentration	L-Methionine	2.00E-04	0.004	-	M	L-Methionine;L-alpha-Methyl-gamma-glutamyl-L-alpha-aminobutyrate	L-alpha-Methyl-gamma-glutamylmethionine;L-alpha-Aminobutyrate	NaN	NaN	49038;16643;49037;16044;28340;35619	9	37	NaN	L-Methionine + L-alpha-Methyl-gamma-glutamyl-L-alpha-aminobutyrate = L-alpha-Aminobutyrate + L-alpha-Methyl-gamma-glutamylmethionine	Ping Pong (modified)	7566
3519	Ovis aries	kidney	Glutathione metabolism	"[unknown, unknown, unknown, unknown, unknown]"	gamma-glutamyltransferase	wildtype	NaN	2.3.2.2	Kd	L-alpha-Methyl-gamma-glutamyl-L-alpha-aminobutyrate	0.0018	NaN	8.00E-05	M	L-Methionine;L-alpha-Methyl-gamma-glutamyl-L-alpha-aminobutyrate	L-alpha-Methyl-gamma-glutamylmethionine;L-alpha-Aminobutyrate	NaN	NaN	49038;16643;49037;16044;28340;35619	9	37	NaN	L-Methionine + L-alpha-Methyl-gamma-glutamyl-L-alpha-aminobutyrate = L-alpha-Aminobutyrate + L-alpha-Methyl-gamma-glutamylmethionine	Ping Pong (modified)	7566
3519	Ovis aries	kidney	Glutathione metabolism	"[unknown, unknown, unknown, unknown, unknown]"	gamma-glutamyltransferase	wildtype	NaN	2.3.2.2	Ki	L-Methionine	2.03E-04	NaN	1.60E-05	M	L-Methionine;L-alpha-Methyl-gamma-glutamyl-L-alpha-aminobutyrate	L-alpha-Methyl-gamma-glutamylmethionine;L-alpha-Aminobutyrate	NaN	NaN	49038;16643;49037;16044;28340;35619	9	37	NaN	L-Methionine + L-alpha-Methyl-gamma-glutamyl-L-alpha-aminobutyrate = L-alpha-Aminobutyrate + L-alpha-Methyl-gamma-glutamylmethionine	Ping Pong (modified)	7566
3519	Ovis aries	kidney	Glutathione metabolism	"[unknown, unknown, unknown, unknown, unknown]"	gamma-glutamyltransferase	wildtype	NaN	2.3.2.2	concentration	L-alpha-Methyl-gamma-glutamylmethionine	0.001	0.005	-	M	L-Methionine;L-alpha-Methyl-gamma-glutamyl-L-alpha-aminobutyrate	L-alpha-Methyl-gamma-glutamylmethionine;L-alpha-Aminobutyrate	NaN	NaN	49038;16643;49037;16044;28340;35619	9	37	NaN	L-Methionine + L-alpha-Methyl-gamma-glutamyl-L-alpha-aminobutyrate = L-alpha-Aminobutyrate + L-alpha-Methyl-gamma-glutamylmethionine	Ping Pong (modified)	7566
3519	Ovis aries	kidney	Glutathione metabolism	"[unknown, unknown, unknown, unknown, unknown]"	gamma-glutamyltransferase	wildtype	NaN	2.3.2.2	Km	L-Methionine	0.00293	NaN	2.30E-04	M	L-Methionine;L-alpha-Methyl-gamma-glutamyl-L-alpha-aminobutyrate	L-alpha-Methyl-gamma-glutamylmethionine;L-alpha-Aminobutyrate	NaN	NaN	49038;16643;49037;16044;28340;35619	9	37	NaN	L-Methionine + L-alpha-Methyl-gamma-glutamyl-L-alpha-aminobutyrate = L-alpha-Aminobutyrate + L-alpha-Methyl-gamma-glutamylmethionine	Ping Pong (modified)	7566
