EntryID	Organism	Tissue	Pathway	CellularLocation	Enzymename	EnzymeType	UniprotID	ECNumber	parameter.type	parameter.associatedSpecies	parameter.startValue	parameter.endValue	parameter.standardDeviation	parameter.unit	Substrate	Product	Cofactor	Inhibitor	ChebiID	pH	Temperature	KeggReactionID	ReactionEquation	KineticMechanismType	PubMedID
12708	Equus caballus	liver	Carbon fixation in photosynthetic organisms	"[unknown, unknown, unknown]"	triose-phosphate isomerase	wildtype	NaN	5.3.1.1	Keq	NaN	14.8	NaN	2.5	-	Glycerone phosphate	D-Glyceraldehyde 3-phosphate	NaN	NaN	16108;29052	7.9	-	R01015	D-Glyceraldehyde 3-phosphate = Glycerone phosphate	unknown	1168838
12708	Equus caballus	liver	Carbon fixation in photosynthetic organisms	"[unknown, unknown, unknown]"	triose-phosphate isomerase	wildtype	NaN	5.3.1.1	Vmax	NaN	0.012550251	NaN	0.00208338	katal*g^(-1)	Glycerone phosphate	D-Glyceraldehyde 3-phosphate	NaN	NaN	16108;29052	7.9	-	R01015	D-Glyceraldehyde 3-phosphate = Glycerone phosphate	unknown	1168838
12830	Equus caballus	liver	Glycolysis/Gluconeogenesis	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype isoenzyme ADH1E	P00327	1.1.1.1	Km	NAD+	5.30E-05	NaN	-	M	NAD+;Ethanol	Acetaldehyde;NADH;H+	NaN	NaN	15378;15343;16236;16908;44215;13389;15846	10	25	R00754	Ethanol + NAD+ = Acetaldehyde + NADH + H+	unknown	2226453
12830	Equus caballus	liver	Glycolysis/Gluconeogenesis	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype isoenzyme ADH1E	P00327	1.1.1.1	Km	Ethanol	0.0022	NaN	-	M	NAD+;Ethanol	Acetaldehyde;NADH;H+	NaN	NaN	15378;15343;16236;16908;44215;13389;15846	10	25	R00754	Ethanol + NAD+ = Acetaldehyde + NADH + H+	unknown	2226453
12830	Equus caballus	liver	Glycolysis/Gluconeogenesis	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype isoenzyme ADH1E	P00327	1.1.1.1	kcat	NaN	8.33333333	NaN	-	s^(-1)	NAD+;Ethanol	Acetaldehyde;NADH;H+	NaN	NaN	15378;15343;16236;16908;44215;13389;15846	10	25	R00754	Ethanol + NAD+ = Acetaldehyde + NADH + H+	unknown	2226453
12830	Equus caballus	liver	Glycolysis/Gluconeogenesis	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype isoenzyme ADH1E	P00327	1.1.1.1	kcat/Km	Ethanol	3833.33333	NaN	-	M^(-1)*s^(-1)	NAD+;Ethanol	Acetaldehyde;NADH;H+	NaN	NaN	15378;15343;16236;16908;44215;13389;15846	10	25	R00754	Ethanol + NAD+ = Acetaldehyde + NADH + H+	unknown	2226453
12835	Equus caballus	liver	Glycerolipid metabolism	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype isoenzyme ADH1E	P00327	1.1.1.1	concentration	NAD+	0.0024	NaN	-	M	NAD+;1-Propanol	NADH;Propanal;H+	NaN	NaN	28831;16908;44215;13389;15846;15378;17153	10	25	R02377	NAD+ + 1-Propanol = NADH + Propanal + H+	unknown	2226453
12835	Equus caballus	liver	Glycerolipid metabolism	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype isoenzyme ADH1E	P00327	1.1.1.1	kcat	NaN	8.66666667	NaN	-	s^(-1)	NAD+;1-Propanol	NADH;Propanal;H+	NaN	NaN	28831;16908;44215;13389;15846;15378;17153	10	25	R02377	NAD+ + 1-Propanol = NADH + Propanal + H+	unknown	2226453
12835	Equus caballus	liver	Glycerolipid metabolism	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype isoenzyme ADH1E	P00327	1.1.1.1	Km	1-Propanol	9.80E-04	NaN	-	M	NAD+;1-Propanol	NADH;Propanal;H+	NaN	NaN	28831;16908;44215;13389;15846;15378;17153	10	25	R02377	NAD+ + 1-Propanol = NADH + Propanal + H+	unknown	2226453
12835	Equus caballus	liver	Glycerolipid metabolism	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype isoenzyme ADH1E	P00327	1.1.1.1	kcat/Km	1-Propanol	8833.33333	NaN	-	M^(-1)*s^(-1)	NAD+;1-Propanol	NADH;Propanal;H+	NaN	NaN	28831;16908;44215;13389;15846;15378;17153	10	25	R02377	NAD+ + 1-Propanol = NADH + Propanal + H+	unknown	2226453
12836	Equus caballus	liver	Butanoate metabolism	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype isoenzyme ADH1E	P00327	1.1.1.1	Km	1-Butanol	2.90E-04	NaN	-	M	NAD+;1-Butanol	NADH;Butanal;H+	NaN	NaN	44215;13389;15846;15378;28885;15743;16908	10	25	NaN	NADH + Butanal + H+ = NAD+ + 1-Butanol	unknown	2226453
12836	Equus caballus	liver	Butanoate metabolism	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype isoenzyme ADH1E	P00327	1.1.1.1	kcat	NaN	4.83333333	NaN	-	s^(-1)	NAD+;1-Butanol	NADH;Butanal;H+	NaN	NaN	44215;13389;15846;15378;28885;15743;16908	10	25	NaN	NADH + Butanal + H+ = NAD+ + 1-Butanol	unknown	2226453
12836	Equus caballus	liver	Butanoate metabolism	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype isoenzyme ADH1E	P00327	1.1.1.1	concentration	NAD+	0.0024	NaN	-	M	NAD+;1-Butanol	NADH;Butanal;H+	NaN	NaN	44215;13389;15846;15378;28885;15743;16908	10	25	NaN	NADH + Butanal + H+ = NAD+ + 1-Butanol	unknown	2226453
12836	Equus caballus	liver	Butanoate metabolism	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype isoenzyme ADH1E	P00327	1.1.1.1	kcat/Km	1-Butanol	16666.6667	NaN	-	M^(-1)*s^(-1)	NAD+;1-Butanol	NADH;Butanal;H+	NaN	NaN	44215;13389;15846;15378;28885;15743;16908	10	25	NaN	NADH + Butanal + H+ = NAD+ + 1-Butanol	unknown	2226453
12840	Equus caballus	liver	NaN	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype isoenzyme ADH1E	P00327	1.1.1.1	kcat/Km	1-Pentanol	26333.3333	NaN	-	M^(-1)*s^(-1)	1-Pentanol;NAD+	NADH;1-Pentanal;H+	NaN	NaN	44884;15378;16908;44215;13389;15846	10	25	NaN	NAD+ + 1-Pentanol = NADH + 1-Pentanal + H+	unknown	2226453
12840	Equus caballus	liver	NaN	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype isoenzyme ADH1E	P00327	1.1.1.1	Km	1-Pentanol	2.40E-04	NaN	-	M	1-Pentanol;NAD+	NADH;1-Pentanal;H+	NaN	NaN	44884;15378;16908;44215;13389;15846	10	25	NaN	NAD+ + 1-Pentanol = NADH + 1-Pentanal + H+	unknown	2226453
12840	Equus caballus	liver	NaN	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype isoenzyme ADH1E	P00327	1.1.1.1	concentration	NAD+	0.0024	NaN	-	M	1-Pentanol;NAD+	NADH;1-Pentanal;H+	NaN	NaN	44884;15378;16908;44215;13389;15846	10	25	NaN	NAD+ + 1-Pentanol = NADH + 1-Pentanal + H+	unknown	2226453
12840	Equus caballus	liver	NaN	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype isoenzyme ADH1E	P00327	1.1.1.1	kcat	NaN	6.33333333	NaN	-	s^(-1)	1-Pentanol;NAD+	NADH;1-Pentanal;H+	NaN	NaN	44884;15378;16908;44215;13389;15846	10	25	NaN	NAD+ + 1-Pentanol = NADH + 1-Pentanal + H+	unknown	2226453
12847	Equus caballus	liver	NaN	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype isoenzyme ADH1E	P00327	1.1.1.1	Km	1-Hexanol	1.30E-04	NaN	-	M	NAD+;1-Hexanol	NADH;H+;Hexanal	NaN	NaN	16908;15846;13389;44215;15378	10	25	NaN	NAD+ + 1-Hexanol = NADH + Hexanal + H+	unknown	2226453
12847	Equus caballus	liver	NaN	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype isoenzyme ADH1E	P00327	1.1.1.1	kcat/Km	1-Hexanol	41666.6667	NaN	-	M^(-1)*s^(-1)	NAD+;1-Hexanol	NADH;H+;Hexanal	NaN	NaN	16908;15846;13389;44215;15378	10	25	NaN	NAD+ + 1-Hexanol = NADH + Hexanal + H+	unknown	2226453
12847	Equus caballus	liver	NaN	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype isoenzyme ADH1E	P00327	1.1.1.1	concentration	NAD+	0.0024	NaN	-	M	NAD+;1-Hexanol	NADH;H+;Hexanal	NaN	NaN	16908;15846;13389;44215;15378	10	25	NaN	NAD+ + 1-Hexanol = NADH + Hexanal + H+	unknown	2226453
12847	Equus caballus	liver	NaN	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype isoenzyme ADH1E	P00327	1.1.1.1	kcat	NaN	5.5	NaN	-	s^(-1)	NAD+;1-Hexanol	NADH;H+;Hexanal	NaN	NaN	16908;15846;13389;44215;15378	10	25	NaN	NAD+ + 1-Hexanol = NADH + Hexanal + H+	unknown	2226453
12848	Equus caballus	liver	NaN	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype isoenzyme ADH1E	P00327	1.1.1.1	concentration	NAD+	0.0024	NaN	-	M	NAD+;1-Octanol	1-Octanal;H+;NADH	NaN	NaN	16188;17935;15846;13389;44215;16908;15378	10	25	R02878	NAD+ + 1-Octanol = NADH + H+ + 1-Octanal	unknown	2226453
12848	Equus caballus	liver	NaN	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype isoenzyme ADH1E	P00327	1.1.1.1	Km	1-Octanol	2.70E-05	NaN	-	M	NAD+;1-Octanol	1-Octanal;H+;NADH	NaN	NaN	16188;17935;15846;13389;44215;16908;15378	10	25	R02878	NAD+ + 1-Octanol = NADH + H+ + 1-Octanal	unknown	2226453
12848	Equus caballus	liver	NaN	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype isoenzyme ADH1E	P00327	1.1.1.1	kcat	NaN	4.33333333	NaN	-	s^(-1)	NAD+;1-Octanol	1-Octanal;H+;NADH	NaN	NaN	16188;17935;15846;13389;44215;16908;15378	10	25	R02878	NAD+ + 1-Octanol = NADH + H+ + 1-Octanal	unknown	2226453
12848	Equus caballus	liver	NaN	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype isoenzyme ADH1E	P00327	1.1.1.1	kcat/Km	1-Octanol	160000	NaN	-	M^(-1)*s^(-1)	NAD+;1-Octanol	1-Octanal;H+;NADH	NaN	NaN	16188;17935;15846;13389;44215;16908;15378	10	25	R02878	NAD+ + 1-Octanol = NADH + H+ + 1-Octanal	unknown	2226453
12854	Equus caballus	liver	Caprolactam degradation	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype isoenzyme ADH1E	P00327	1.1.1.1	Km	Cyclohexanol	0.0061	NaN	-	M	Cyclohexanol;NAD+	Cyclohexanone;NADH;H+	NaN	NaN	17854;15378;18099;16908;15846;13389;44215	10	25	R02229	NAD+ + Cyclohexanol = Cyclohexanone + NADH + H+	unknown	2226453
12854	Equus caballus	liver	Caprolactam degradation	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype isoenzyme ADH1E	P00327	1.1.1.1	kcat	NaN	13.6666667	NaN	-	s^(-1)	Cyclohexanol;NAD+	Cyclohexanone;NADH;H+	NaN	NaN	17854;15378;18099;16908;15846;13389;44215	10	25	R02229	NAD+ + Cyclohexanol = Cyclohexanone + NADH + H+	unknown	2226453
12854	Equus caballus	liver	Caprolactam degradation	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype isoenzyme ADH1E	P00327	1.1.1.1	concentration	NAD+	0.0024	NaN	-	M	Cyclohexanol;NAD+	Cyclohexanone;NADH;H+	NaN	NaN	17854;15378;18099;16908;15846;13389;44215	10	25	R02229	NAD+ + Cyclohexanol = Cyclohexanone + NADH + H+	unknown	2226453
12854	Equus caballus	liver	Caprolactam degradation	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype isoenzyme ADH1E	P00327	1.1.1.1	kcat/Km	Cyclohexanol	2166.66667	NaN	-	M^(-1)*s^(-1)	Cyclohexanol;NAD+	Cyclohexanone;NADH;H+	NaN	NaN	17854;15378;18099;16908;15846;13389;44215	10	25	R02229	NAD+ + Cyclohexanol = Cyclohexanone + NADH + H+	unknown	2226453
12855	Equus caballus	liver	NaN	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype isoenzyme ADH1E	P00327	1.1.1.1	kcat	NaN	1.83333333	NaN	-	s^(-1)	12-Hydroxydodecanoic acid;NAD+	NADH;H+;12-Oxododecanoic acid	NaN	NaN	15846;13389;44215;16908;15378;39567	10	25	NaN	NAD+ + 12-Hydroxydodecanoic acid = NADH + 12-Oxododecanoic acid + H+	unknown	2226453
12855	Equus caballus	liver	NaN	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype isoenzyme ADH1E	P00327	1.1.1.1	Km	12-Hydroxydodecanoic acid	2.70E-04	NaN	-	M	12-Hydroxydodecanoic acid;NAD+	NADH;H+;12-Oxododecanoic acid	NaN	NaN	15846;13389;44215;16908;15378;39567	10	25	NaN	NAD+ + 12-Hydroxydodecanoic acid = NADH + 12-Oxododecanoic acid + H+	unknown	2226453
12855	Equus caballus	liver	NaN	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype isoenzyme ADH1E	P00327	1.1.1.1	kcat/Km	12-Hydroxydodecanoic acid	6833.33333	NaN	-	M^(-1)*s^(-1)	12-Hydroxydodecanoic acid;NAD+	NADH;H+;12-Oxododecanoic acid	NaN	NaN	15846;13389;44215;16908;15378;39567	10	25	NaN	NAD+ + 12-Hydroxydodecanoic acid = NADH + 12-Oxododecanoic acid + H+	unknown	2226453
12855	Equus caballus	liver	NaN	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype isoenzyme ADH1E	P00327	1.1.1.1	concentration	NAD+	0.0024	NaN	-	M	12-Hydroxydodecanoic acid;NAD+	NADH;H+;12-Oxododecanoic acid	NaN	NaN	15846;13389;44215;16908;15378;39567	10	25	NaN	NAD+ + 12-Hydroxydodecanoic acid = NADH + 12-Oxododecanoic acid + H+	unknown	2226453
12859	Equus caballus	liver	NaN	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype isoenzyme ADH1E	P00327	1.1.1.1	concentration	NAD+	0.0024	NaN	-	M	NAD+;16-Hydroxyhexadecanoic acid	NADH;16-Oxohexadecanoic acid;H+	NaN	NaN	55329;55328;16908;15378;15846;13389;44215	10	25	NaN	16-Hydroxyhexadecanoic acid + NAD+ = H+ + 16-Oxohexadecanoic acid + NADH	unknown	2226453
12859	Equus caballus	liver	NaN	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype isoenzyme ADH1E	P00327	1.1.1.1	kcat	NaN	1.66666667	NaN	-	s^(-1)	NAD+;16-Hydroxyhexadecanoic acid	NADH;16-Oxohexadecanoic acid;H+	NaN	NaN	55329;55328;16908;15378;15846;13389;44215	10	25	NaN	16-Hydroxyhexadecanoic acid + NAD+ = H+ + 16-Oxohexadecanoic acid + NADH	unknown	2226453
12859	Equus caballus	liver	NaN	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype isoenzyme ADH1E	P00327	1.1.1.1	kcat/Km	16-Hydroxyhexadecanoic acid	93333.3333	NaN	-	M^(-1)*s^(-1)	NAD+;16-Hydroxyhexadecanoic acid	NADH;16-Oxohexadecanoic acid;H+	NaN	NaN	55329;55328;16908;15378;15846;13389;44215	10	25	NaN	16-Hydroxyhexadecanoic acid + NAD+ = H+ + 16-Oxohexadecanoic acid + NADH	unknown	2226453
12859	Equus caballus	liver	NaN	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype isoenzyme ADH1E	P00327	1.1.1.1	Km	16-Hydroxyhexadecanoic acid	1.80E-05	NaN	-	M	NAD+;16-Hydroxyhexadecanoic acid	NADH;16-Oxohexadecanoic acid;H+	NaN	NaN	55329;55328;16908;15378;15846;13389;44215	10	25	NaN	16-Hydroxyhexadecanoic acid + NAD+ = H+ + 16-Oxohexadecanoic acid + NADH	unknown	2226453
17194	Equus caballus	-	Nitrogen metabolism	"[unknown, unknown, unknown, unknown, unknown, unknown, unknown]"	NaN	wildtype fragment C14-K22 (mp9)	P00004	-	Km	Nitrite	0.00142	NaN	-	M	Oxidized ferredoxin;H2O;NH3	Reduced ferredoxin;Nitrite;H+	NaN	NaN	17908;17513;16134;15377;16301;15378	7	37	R00790	NH3 + H2O + Oxidized ferredoxin = H+ + Reduced ferredoxin + Nitrite	Michaelis-Menten	14985085
17194	Equus caballus	-	Nitrogen metabolism	"[unknown, unknown, unknown, unknown, unknown, unknown, unknown]"	NaN	wildtype fragment C14-K22 (mp9)	P00004	-	kcat	NaN	1.834	NaN	-	s^(-1)	Oxidized ferredoxin;H2O;NH3	Reduced ferredoxin;Nitrite;H+	NaN	NaN	17908;17513;16134;15377;16301;15378	7	37	R00790	NH3 + H2O + Oxidized ferredoxin = H+ + Reduced ferredoxin + Nitrite	Michaelis-Menten	14985085
17194	Equus caballus	-	Nitrogen metabolism	"[unknown, unknown, unknown, unknown, unknown, unknown, unknown]"	NaN	wildtype fragment C14-K22 (mp9)	P00004	-	concentration	Enzyme	1.25E-06	NaN	-	M	Oxidized ferredoxin;H2O;NH3	Reduced ferredoxin;Nitrite;H+	NaN	NaN	17908;17513;16134;15377;16301;15378	7	37	R00790	NH3 + H2O + Oxidized ferredoxin = H+ + Reduced ferredoxin + Nitrite	Michaelis-Menten	14985085
17194	Equus caballus	-	Nitrogen metabolism	"[unknown, unknown, unknown, unknown, unknown, unknown, unknown]"	NaN	wildtype fragment C14-K22 (mp9)	P00004	-	kcat/Km	Nitrite	1292	NaN	-	M^(-1)*s^(-1)	Oxidized ferredoxin;H2O;NH3	Reduced ferredoxin;Nitrite;H+	NaN	NaN	17908;17513;16134;15377;16301;15378	7	37	R00790	NH3 + H2O + Oxidized ferredoxin = H+ + Reduced ferredoxin + Nitrite	Michaelis-Menten	14985085
17194	Equus caballus	-	Nitrogen metabolism	"[unknown, unknown, unknown, unknown, unknown, unknown, unknown]"	NaN	wildtype fragment C14-K22 (mp9)	P00004	-	concentration	Nitrite	0.002	NaN	-	M	Oxidized ferredoxin;H2O;NH3	Reduced ferredoxin;Nitrite;H+	NaN	NaN	17908;17513;16134;15377;16301;15378	7	37	R00790	NH3 + H2O + Oxidized ferredoxin = H+ + Reduced ferredoxin + Nitrite	Michaelis-Menten	14985085
17195	Equus caballus	-	Nitrogen metabolism	"[unknown, unknown, unknown, unknown, unknown, unknown, unknown]"	NaN	wildtype fragment V11-L32 (mp22)	P00004	-	Km	Nitrite	0.00183	NaN	-	M	H2O;NH3;Oxidized ferredoxin	Nitrite;Reduced ferredoxin;H+	NaN	NaN	15377;16301;17908;16134;17513;15378	7	37	R00790	NH3 + H2O + Oxidized ferredoxin = H+ + Reduced ferredoxin + Nitrite	Michaelis-Menten	14985085
