EntryID	Organism	Tissue	Pathway	CellularLocation	Enzymename	EnzymeType	UniprotID	ECNumber	parameter.type	parameter.associatedSpecies	parameter.startValue	parameter.endValue	parameter.standardDeviation	parameter.unit	Substrate	Product	Cofactor	Inhibitor	ChebiID	pH	Temperature	KeggReactionID	ReactionEquation	KineticMechanismType	PubMedID
234	Bos taurus	milk	Tryptophan metabolism	"[unknown, unknown, unknown, unknown, unknown, unknown]"	peroxidase	wildtype	P80025	1.11.1.7	concentration	N-Acetyl-L-tryptophanamide	0.0107	NaN	NaN	M	Nitrite;H2O2;N-Acetyl-L-tryptophanamide	H2O;Nitro compound	NaN	NaN	15377;16301;16240;35715	7.5	25	NaN	Nitrite + H2O2 + N-Acetyl-L-tryptophanamide = H2O + Nitro compound	Second-order mass action	15206949
234	Bos taurus	milk	Tryptophan metabolism	"[unknown, unknown, unknown, unknown, unknown, unknown]"	peroxidase	wildtype	P80025	1.11.1.7	concentration	H2O2	8.00E-04	NaN	NaN	M	Nitrite;H2O2;N-Acetyl-L-tryptophanamide	H2O;Nitro compound	NaN	NaN	15377;16301;16240;35715	7.5	25	NaN	Nitrite + H2O2 + N-Acetyl-L-tryptophanamide = H2O + Nitro compound	Second-order mass action	15206949
234	Bos taurus	milk	Tryptophan metabolism	"[unknown, unknown, unknown, unknown, unknown, unknown]"	peroxidase	wildtype	P80025	1.11.1.7	rate const.	NaN	260	NaN	20	M^(-1)*s^(-1)	Nitrite;H2O2;N-Acetyl-L-tryptophanamide	H2O;Nitro compound	NaN	NaN	15377;16301;16240;35715	7.5	25	NaN	Nitrite + H2O2 + N-Acetyl-L-tryptophanamide = H2O + Nitro compound	Second-order mass action	15206949
234	Bos taurus	milk	Tryptophan metabolism	"[unknown, unknown, unknown, unknown, unknown, unknown]"	peroxidase	wildtype	P80025	1.11.1.7	concentration	Enzyme	1.00E-07	NaN	NaN	M	Nitrite;H2O2;N-Acetyl-L-tryptophanamide	H2O;Nitro compound	NaN	NaN	15377;16301;16240;35715	7.5	25	NaN	Nitrite + H2O2 + N-Acetyl-L-tryptophanamide = H2O + Nitro compound	Second-order mass action	15206949
235	Bos taurus	milk	Tryptophan metabolism	"[unknown, unknown, unknown, unknown, unknown, unknown]"	peroxidase	wildtype	P80025	1.11.1.7	concentration	H2O2	8.00E-04	NaN	NaN	M	Nitrite;H2O2;N-Acetyl-L-tryptophanethylester	H2O;Nitro compound	NaN	NaN	16240;16301;15377;35715	7.5	25	NaN	Nitrite + H2O2 + N-Acetyl-L-tryptophanethylester = H2O + Nitro compound	Second-order mass action	15206949
235	Bos taurus	milk	Tryptophan metabolism	"[unknown, unknown, unknown, unknown, unknown, unknown]"	peroxidase	wildtype	P80025	1.11.1.7	concentration	Enzyme	1.00E-07	NaN	NaN	M	Nitrite;H2O2;N-Acetyl-L-tryptophanethylester	H2O;Nitro compound	NaN	NaN	16240;16301;15377;35715	7.5	25	NaN	Nitrite + H2O2 + N-Acetyl-L-tryptophanethylester = H2O + Nitro compound	Second-order mass action	15206949
235	Bos taurus	milk	Tryptophan metabolism	"[unknown, unknown, unknown, unknown, unknown, unknown]"	peroxidase	wildtype	P80025	1.11.1.7	rate const.	NaN	900	NaN	100	M^(-1)*s^(-1)	Nitrite;H2O2;N-Acetyl-L-tryptophanethylester	H2O;Nitro compound	NaN	NaN	16240;16301;15377;35715	7.5	25	NaN	Nitrite + H2O2 + N-Acetyl-L-tryptophanethylester = H2O + Nitro compound	Second-order mass action	15206949
235	Bos taurus	milk	Tryptophan metabolism	"[unknown, unknown, unknown, unknown, unknown, unknown]"	peroxidase	wildtype	P80025	1.11.1.7	concentration	N-Acetyl-L-tryptophanethylester	0.008	NaN	NaN	M	Nitrite;H2O2;N-Acetyl-L-tryptophanethylester	H2O;Nitro compound	NaN	NaN	16240;16301;15377;35715	7.5	25	NaN	Nitrite + H2O2 + N-Acetyl-L-tryptophanethylester = H2O + Nitro compound	Second-order mass action	15206949
235	Bos taurus	milk	Tryptophan metabolism	"[unknown, unknown, unknown, unknown, unknown, unknown]"	peroxidase	wildtype	P80025	1.11.1.7	concentration	Nitrite	0.006	0.25	NaN	M	Nitrite;H2O2;N-Acetyl-L-tryptophanethylester	H2O;Nitro compound	NaN	NaN	16240;16301;15377;35715	7.5	25	NaN	Nitrite + H2O2 + N-Acetyl-L-tryptophanethylester = H2O + Nitro compound	Second-order mass action	15206949
236	Bos taurus	milk	Tryptophan metabolism	"[unknown, unknown, unknown, unknown, unknown, unknown]"	peroxidase	wildtype	P80025	1.11.1.7	concentration	Nitrite	0.003	0.042	NaN	M	N(alpha)-t-Butoxycarbonyl-L-tryptophanyl-glycineethylester;Nitrite;H2O2	Nitro compound;H2O	NaN	NaN	16301;16240;15377;35715	7.5	25	NaN	Nitrite + H2O2 + N(alpha)-t-Butoxycarbonyl-L-tryptophanyl-glycineethylester = H2O + Nitro compound	Second-order mass action	15206949
236	Bos taurus	milk	Tryptophan metabolism	"[unknown, unknown, unknown, unknown, unknown, unknown]"	peroxidase	wildtype	P80025	1.11.1.7	concentration	N(alpha)-t-Butoxycarbonyl-L-tryptophanyl-glycineethylester	8.00E-04	NaN	NaN	M	N(alpha)-t-Butoxycarbonyl-L-tryptophanyl-glycineethylester;Nitrite;H2O2	Nitro compound;H2O	NaN	NaN	16301;16240;15377;35715	7.5	25	NaN	Nitrite + H2O2 + N(alpha)-t-Butoxycarbonyl-L-tryptophanyl-glycineethylester = H2O + Nitro compound	Second-order mass action	15206949
236	Bos taurus	milk	Tryptophan metabolism	"[unknown, unknown, unknown, unknown, unknown, unknown]"	peroxidase	wildtype	P80025	1.11.1.7	rate const.	NaN	1700	NaN	300	M^(-1)*s^(-1)	N(alpha)-t-Butoxycarbonyl-L-tryptophanyl-glycineethylester;Nitrite;H2O2	Nitro compound;H2O	NaN	NaN	16301;16240;15377;35715	7.5	25	NaN	Nitrite + H2O2 + N(alpha)-t-Butoxycarbonyl-L-tryptophanyl-glycineethylester = H2O + Nitro compound	Second-order mass action	15206949
236	Bos taurus	milk	Tryptophan metabolism	"[unknown, unknown, unknown, unknown, unknown, unknown]"	peroxidase	wildtype	P80025	1.11.1.7	concentration	H2O2	8.00E-04	NaN	NaN	M	N(alpha)-t-Butoxycarbonyl-L-tryptophanyl-glycineethylester;Nitrite;H2O2	Nitro compound;H2O	NaN	NaN	16301;16240;15377;35715	7.5	25	NaN	Nitrite + H2O2 + N(alpha)-t-Butoxycarbonyl-L-tryptophanyl-glycineethylester = H2O + Nitro compound	Second-order mass action	15206949
236	Bos taurus	milk	Tryptophan metabolism	"[unknown, unknown, unknown, unknown, unknown, unknown]"	peroxidase	wildtype	P80025	1.11.1.7	concentration	Enzyme	1.00E-07	NaN	NaN	M	N(alpha)-t-Butoxycarbonyl-L-tryptophanyl-glycineethylester;Nitrite;H2O2	Nitro compound;H2O	NaN	NaN	16301;16240;15377;35715	7.5	25	NaN	Nitrite + H2O2 + N(alpha)-t-Butoxycarbonyl-L-tryptophanyl-glycineethylester = H2O + Nitro compound	Second-order mass action	15206949
259	Bos taurus	-	Pyrimidine metabolism	"[unknown, unknown, unknown, unknown]"	pancreatic ribonuclease	wildtype	P00669	3.1.27.5	Km	"2',3'-Cyclic CMP"	5.10E-04	NaN	1.00E-05	M	"H2O;2',3'-Cyclic CMP"	Cytidine 3'-phosphate	NaN	NaN	53013;60875;15377;60877;27652	5.5	25	R03929	"H2O + 2',3'-Cyclic CMP = Cytidine 3'-phosphate"	unknown	12962489
259	Bos taurus	-	Pyrimidine metabolism	"[unknown, unknown, unknown, unknown]"	pancreatic ribonuclease	wildtype	P00669	3.1.27.5	concentration	Enzyme	0.02	NaN	NaN	mg/ml	"H2O;2',3'-Cyclic CMP"	Cytidine 3'-phosphate	NaN	NaN	53013;60875;15377;60877;27652	5.5	25	R03929	"H2O + 2',3'-Cyclic CMP = Cytidine 3'-phosphate"	unknown	12962489
259	Bos taurus	-	Pyrimidine metabolism	"[unknown, unknown, unknown, unknown]"	pancreatic ribonuclease	wildtype	P00669	3.1.27.5	kcat/Km	"2',3'-Cyclic CMP"	6870	NaN	120	M^(-1)*s^(-1)	"H2O;2',3'-Cyclic CMP"	Cytidine 3'-phosphate	NaN	NaN	53013;60875;15377;60877;27652	5.5	25	R03929	"H2O + 2',3'-Cyclic CMP = Cytidine 3'-phosphate"	unknown	12962489
259	Bos taurus	-	Pyrimidine metabolism	"[unknown, unknown, unknown, unknown]"	pancreatic ribonuclease	wildtype	P00669	3.1.27.5	concentration	"2',3'-Cyclic CMP"	1.00E-04	0.002	NaN	M	"H2O;2',3'-Cyclic CMP"	Cytidine 3'-phosphate	NaN	NaN	53013;60875;15377;60877;27652	5.5	25	R03929	"H2O + 2',3'-Cyclic CMP = Cytidine 3'-phosphate"	unknown	12962489
259	Bos taurus	-	Pyrimidine metabolism	"[unknown, unknown, unknown, unknown]"	pancreatic ribonuclease	wildtype	P00669	3.1.27.5	kcat	NaN	3.49	NaN	NaN	s^(-1)	"H2O;2',3'-Cyclic CMP"	Cytidine 3'-phosphate	NaN	NaN	53013;60875;15377;60877;27652	5.5	25	R03929	"H2O + 2',3'-Cyclic CMP = Cytidine 3'-phosphate"	unknown	12962489
260	Bos taurus	-	Pyrimidine metabolism	"[unknown, unknown, unknown, unknown]"	pancreatic ribonuclease	mutant F46L	P61823	3.1.27.5	Km	"2',3'-Cyclic CMP"	4.20E-04	NaN	5.00E-05	M	"H2O;2',3'-Cyclic CMP"	Cytidine 3'-phosphate	NaN	NaN	60877;27652;53013;60875;15377	5.5	25	R03929	"H2O + 2',3'-Cyclic CMP = Cytidine 3'-phosphate"	unknown	12962489
260	Bos taurus	-	Pyrimidine metabolism	"[unknown, unknown, unknown, unknown]"	pancreatic ribonuclease	mutant F46L	P61823	3.1.27.5	kcat/Km	"2',3'-Cyclic CMP"	6200	NaN	390	M^(-1)*s^(-1)	"H2O;2',3'-Cyclic CMP"	Cytidine 3'-phosphate	NaN	NaN	60877;27652;53013;60875;15377	5.5	25	R03929	"H2O + 2',3'-Cyclic CMP = Cytidine 3'-phosphate"	unknown	12962489
260	Bos taurus	-	Pyrimidine metabolism	"[unknown, unknown, unknown, unknown]"	pancreatic ribonuclease	mutant F46L	P61823	3.1.27.5	concentration	Enzyme	0.02	NaN	NaN	mg/ml	"H2O;2',3'-Cyclic CMP"	Cytidine 3'-phosphate	NaN	NaN	60877;27652;53013;60875;15377	5.5	25	R03929	"H2O + 2',3'-Cyclic CMP = Cytidine 3'-phosphate"	unknown	12962489
260	Bos taurus	-	Pyrimidine metabolism	"[unknown, unknown, unknown, unknown]"	pancreatic ribonuclease	mutant F46L	P61823	3.1.27.5	kcat	NaN	2.59	NaN	0.12	s^(-1)	"H2O;2',3'-Cyclic CMP"	Cytidine 3'-phosphate	NaN	NaN	60877;27652;53013;60875;15377	5.5	25	R03929	"H2O + 2',3'-Cyclic CMP = Cytidine 3'-phosphate"	unknown	12962489
260	Bos taurus	-	Pyrimidine metabolism	"[unknown, unknown, unknown, unknown]"	pancreatic ribonuclease	mutant F46L	P61823	3.1.27.5	concentration	"2',3'-Cyclic CMP"	1.00E-04	0.002	NaN	M	"H2O;2',3'-Cyclic CMP"	Cytidine 3'-phosphate	NaN	NaN	60877;27652;53013;60875;15377	5.5	25	R03929	"H2O + 2',3'-Cyclic CMP = Cytidine 3'-phosphate"	unknown	12962489
261	Bos taurus	-	Pyrimidine metabolism	"[unknown, unknown, unknown, unknown]"	pancreatic ribonuclease	mutant F46V	P00669	3.1.27.5	concentration	Enzyme	0.02	NaN	NaN	mg/ml	"2',3'-Cyclic CMP;H2O"	Cytidine 3'-phosphate	NaN	NaN	15377;53013;60875;60877;27652	5.5	25	R03929	"H2O + 2',3'-Cyclic CMP = Cytidine 3'-phosphate"	unknown	12962489
261	Bos taurus	-	Pyrimidine metabolism	"[unknown, unknown, unknown, unknown]"	pancreatic ribonuclease	mutant F46V	P00669	3.1.27.5	kcat/Km	"2',3'-Cyclic CMP"	2550	NaN	160	M^(-1)*s^(-1)	"2',3'-Cyclic CMP;H2O"	Cytidine 3'-phosphate	NaN	NaN	15377;53013;60875;60877;27652	5.5	25	R03929	"H2O + 2',3'-Cyclic CMP = Cytidine 3'-phosphate"	unknown	12962489
261	Bos taurus	-	Pyrimidine metabolism	"[unknown, unknown, unknown, unknown]"	pancreatic ribonuclease	mutant F46V	P00669	3.1.27.5	Km	"2',3'-Cyclic CMP"	6.40E-04	NaN	8.00E-05	M	"2',3'-Cyclic CMP;H2O"	Cytidine 3'-phosphate	NaN	NaN	15377;53013;60875;60877;27652	5.5	25	R03929	"H2O + 2',3'-Cyclic CMP = Cytidine 3'-phosphate"	unknown	12962489
261	Bos taurus	-	Pyrimidine metabolism	"[unknown, unknown, unknown, unknown]"	pancreatic ribonuclease	mutant F46V	P00669	3.1.27.5	concentration	"2',3'-Cyclic CMP"	1.00E-04	0.002	NaN	M	"2',3'-Cyclic CMP;H2O"	Cytidine 3'-phosphate	NaN	NaN	15377;53013;60875;60877;27652	5.5	25	R03929	"H2O + 2',3'-Cyclic CMP = Cytidine 3'-phosphate"	unknown	12962489
261	Bos taurus	-	Pyrimidine metabolism	"[unknown, unknown, unknown, unknown]"	pancreatic ribonuclease	mutant F46V	P00669	3.1.27.5	kcat	NaN	1.61	NaN	0.1	s^(-1)	"2',3'-Cyclic CMP;H2O"	Cytidine 3'-phosphate	NaN	NaN	15377;53013;60875;60877;27652	5.5	25	R03929	"H2O + 2',3'-Cyclic CMP = Cytidine 3'-phosphate"	unknown	12962489
262	Bos taurus	-	Pyrimidine metabolism	"[unknown, unknown, unknown, unknown]"	pancreatic ribonuclease	mutant F46A	P61823	3.1.27.5	kcat/Km	"2',3'-Cyclic CMP"	2590	NaN	110	M^(-1)*s^(-1)	"2',3'-Cyclic CMP;H2O"	Cytidine 3'-phosphate	NaN	NaN	53013;60875;15377;60877;27652	5.5	25	R03929	"H2O + 2',3'-Cyclic CMP = Cytidine 3'-phosphate"	unknown	12962489
262	Bos taurus	-	Pyrimidine metabolism	"[unknown, unknown, unknown, unknown]"	pancreatic ribonuclease	mutant F46A	P61823	3.1.27.5	Km	"2',3'-Cyclic CMP"	4.10E-04	NaN	2.00E-05	M	"2',3'-Cyclic CMP;H2O"	Cytidine 3'-phosphate	NaN	NaN	53013;60875;15377;60877;27652	5.5	25	R03929	"H2O + 2',3'-Cyclic CMP = Cytidine 3'-phosphate"	unknown	12962489
262	Bos taurus	-	Pyrimidine metabolism	"[unknown, unknown, unknown, unknown]"	pancreatic ribonuclease	mutant F46A	P61823	3.1.27.5	concentration	Enzyme	0.02	NaN	NaN	mg/ml	"2',3'-Cyclic CMP;H2O"	Cytidine 3'-phosphate	NaN	NaN	53013;60875;15377;60877;27652	5.5	25	R03929	"H2O + 2',3'-Cyclic CMP = Cytidine 3'-phosphate"	unknown	12962489
262	Bos taurus	-	Pyrimidine metabolism	"[unknown, unknown, unknown, unknown]"	pancreatic ribonuclease	mutant F46A	P61823	3.1.27.5	kcat	NaN	1.07	NaN	0.04	s^(-1)	"2',3'-Cyclic CMP;H2O"	Cytidine 3'-phosphate	NaN	NaN	53013;60875;15377;60877;27652	5.5	25	R03929	"H2O + 2',3'-Cyclic CMP = Cytidine 3'-phosphate"	unknown	12962489
262	Bos taurus	-	Pyrimidine metabolism	"[unknown, unknown, unknown, unknown]"	pancreatic ribonuclease	mutant F46A	P61823	3.1.27.5	concentration	"2',3'-Cyclic CMP"	1.00E-04	0.002	NaN	M	"2',3'-Cyclic CMP;H2O"	Cytidine 3'-phosphate	NaN	NaN	53013;60875;15377;60877;27652	5.5	25	R03929	"H2O + 2',3'-Cyclic CMP = Cytidine 3'-phosphate"	unknown	12962489
496	Bos taurus	heart	Oxidative phosphorylation	"[mitochondrial inner membrane, mitochondrial inner membrane, mitochondrial inner membrane, unknown, unknown, unknown, mitochondrial inner membrane]"	ubiquinol---cytochrome-c reductase	wildtype	NaN	1.10.2.2	Ki	Famoxadone	1.70E-04	NaN	NaN	mol/mol	Ferricytochrome c;Ubiquinol	Ubiquinone;Ferrocytochrome c	NaN	Famoxadone;Methoxyacrylate stilbene	17976;16389;16928;59340;15991	7.2	25	NaN	Ubiquinol + Ferricytochrome c = Ubiquinone + Ferrocytochrome c	Noncompetitive inhibition	15708371
