EntryID	Organism	Tissue	Pathway	CellularLocation	Enzymename	EnzymeType	UniprotID	ECNumber	parameter.type	parameter.associatedSpecies	parameter.startValue	parameter.endValue	parameter.standardDeviation	parameter.unit	Substrate	Product	Cofactor	Inhibitor	ChebiID	pH	Temperature	KeggReactionID	ReactionEquation	KineticMechanismType	PubMedID
159	Oryctolagus cuniculus	muscle	Glycolysis classical	"[unknown, unknown, unknown, unknown, unknown]"	phosphopyruvate hydratase	mutant Enolase G37A	P25704	4.2.1.11	concentration	Glycerate 2-phosphate	0.001	NaN	NaN	M	2-Phospho-D-glycerate	H2O;Phosphoenolpyruvate	NaN	NaN	18021;44897;29105;17835;15377	7.1	25	R00658	2-Phospho-D-glycerate = H2O + Phosphoenolpyruvate	Substrate inhibition	15752688
159	Oryctolagus cuniculus	muscle	Glycolysis classical	"[unknown, unknown, unknown, unknown, unknown]"	phosphopyruvate hydratase	mutant Enolase G37A	P25704	4.2.1.11	concentration	Zn2+	0	0.012	NaN	M	2-Phospho-D-glycerate	H2O;Phosphoenolpyruvate	NaN	NaN	18021;44897;29105;17835;15377	7.1	25	R00658	2-Phospho-D-glycerate = H2O + Phosphoenolpyruvate	Substrate inhibition	15752688
160	Oryctolagus cuniculus	muscle	Glycolysis classical	"[unknown, unknown, unknown, unknown, unknown]"	phosphopyruvate hydratase	mutant Enolase G37A	P25704	4.2.1.11	concentration	Co2+	0	0.012	NaN	M	2-Phospho-D-glycerate	H2O;Phosphoenolpyruvate	NaN	NaN	17835;48828;18021;44897;15377	7.1	25	R00658	2-Phospho-D-glycerate = H2O + Phosphoenolpyruvate	Substrate inhibition	15752688
160	Oryctolagus cuniculus	muscle	Glycolysis classical	"[unknown, unknown, unknown, unknown, unknown]"	phosphopyruvate hydratase	mutant Enolase G37A	P25704	4.2.1.11	concentration	Glycerate 2-phosphate	0.001	NaN	NaN	M	2-Phospho-D-glycerate	H2O;Phosphoenolpyruvate	NaN	NaN	17835;48828;18021;44897;15377	7.1	25	R00658	2-Phospho-D-glycerate = H2O + Phosphoenolpyruvate	Substrate inhibition	15752688
160	Oryctolagus cuniculus	muscle	Glycolysis classical	"[unknown, unknown, unknown, unknown, unknown]"	phosphopyruvate hydratase	mutant Enolase G37A	P25704	4.2.1.11	concentration	Enzyme	NaN	NaN	NaN	-	2-Phospho-D-glycerate	H2O;Phosphoenolpyruvate	NaN	NaN	17835;48828;18021;44897;15377	7.1	25	R00658	2-Phospho-D-glycerate = H2O + Phosphoenolpyruvate	Substrate inhibition	15752688
160	Oryctolagus cuniculus	muscle	Glycolysis classical	"[unknown, unknown, unknown, unknown, unknown]"	phosphopyruvate hydratase	mutant Enolase G37A	P25704	4.2.1.11	Ki	Co2+	6.25E-05	NaN	-	M	2-Phospho-D-glycerate	H2O;Phosphoenolpyruvate	NaN	NaN	17835;48828;18021;44897;15377	7.1	25	R00658	2-Phospho-D-glycerate = H2O + Phosphoenolpyruvate	Substrate inhibition	15752688
160	Oryctolagus cuniculus	muscle	Glycolysis classical	"[unknown, unknown, unknown, unknown, unknown]"	phosphopyruvate hydratase	mutant Enolase G37A	P25704	4.2.1.11	Km	Co2+	4.36E-06	NaN	3.00E-07	M	2-Phospho-D-glycerate	H2O;Phosphoenolpyruvate	NaN	NaN	17835;48828;18021;44897;15377	7.1	25	R00658	2-Phospho-D-glycerate = H2O + Phosphoenolpyruvate	Substrate inhibition	15752688
160	Oryctolagus cuniculus	muscle	Glycolysis classical	"[unknown, unknown, unknown, unknown, unknown]"	phosphopyruvate hydratase	mutant Enolase G37A	P25704	4.2.1.11	kcat	NaN	14	NaN	0.5	s^(-1)	2-Phospho-D-glycerate	H2O;Phosphoenolpyruvate	NaN	NaN	17835;48828;18021;44897;15377	7.1	25	R00658	2-Phospho-D-glycerate = H2O + Phosphoenolpyruvate	Substrate inhibition	15752688
161	Oryctolagus cuniculus	muscle	Glycolysis classical	"[unknown, unknown, unknown, unknown, unknown]"	phosphopyruvate hydratase	mutant Enolase G37A	P25704	4.2.1.11	concentration	Mn2+	0	0.012	NaN	M	2-Phospho-D-glycerate	Phosphoenolpyruvate;H2O	NaN	NaN	29035;18021;44897;17835;15377	7.1	25	R00658	2-Phospho-D-glycerate = H2O + Phosphoenolpyruvate	Substrate inhibition	15752688
161	Oryctolagus cuniculus	muscle	Glycolysis classical	"[unknown, unknown, unknown, unknown, unknown]"	phosphopyruvate hydratase	mutant Enolase G37A	P25704	4.2.1.11	Ki	Mn2+	2.37E-04	NaN	2.20E-05	M	2-Phospho-D-glycerate	Phosphoenolpyruvate;H2O	NaN	NaN	29035;18021;44897;17835;15377	7.1	25	R00658	2-Phospho-D-glycerate = H2O + Phosphoenolpyruvate	Substrate inhibition	15752688
161	Oryctolagus cuniculus	muscle	Glycolysis classical	"[unknown, unknown, unknown, unknown, unknown]"	phosphopyruvate hydratase	mutant Enolase G37A	P25704	4.2.1.11	concentration	Enzyme	NaN	NaN	NaN	-	2-Phospho-D-glycerate	Phosphoenolpyruvate;H2O	NaN	NaN	29035;18021;44897;17835;15377	7.1	25	R00658	2-Phospho-D-glycerate = H2O + Phosphoenolpyruvate	Substrate inhibition	15752688
161	Oryctolagus cuniculus	muscle	Glycolysis classical	"[unknown, unknown, unknown, unknown, unknown]"	phosphopyruvate hydratase	mutant Enolase G37A	P25704	4.2.1.11	Km	Mn2+	4.86E-05	NaN	-	M	2-Phospho-D-glycerate	Phosphoenolpyruvate;H2O	NaN	NaN	29035;18021;44897;17835;15377	7.1	25	R00658	2-Phospho-D-glycerate = H2O + Phosphoenolpyruvate	Substrate inhibition	15752688
161	Oryctolagus cuniculus	muscle	Glycolysis classical	"[unknown, unknown, unknown, unknown, unknown]"	phosphopyruvate hydratase	mutant Enolase G37A	P25704	4.2.1.11	kcat	NaN	41.1	NaN	-	s^(-1)	2-Phospho-D-glycerate	Phosphoenolpyruvate;H2O	NaN	NaN	29035;18021;44897;17835;15377	7.1	25	R00658	2-Phospho-D-glycerate = H2O + Phosphoenolpyruvate	Substrate inhibition	15752688
161	Oryctolagus cuniculus	muscle	Glycolysis classical	"[unknown, unknown, unknown, unknown, unknown]"	phosphopyruvate hydratase	mutant Enolase G37A	P25704	4.2.1.11	concentration	Glycerate 2-phosphate	0.001	NaN	NaN	M	2-Phospho-D-glycerate	Phosphoenolpyruvate;H2O	NaN	NaN	29035;18021;44897;17835;15377	7.1	25	R00658	2-Phospho-D-glycerate = H2O + Phosphoenolpyruvate	Substrate inhibition	15752688
162	Oryctolagus cuniculus	muscle	Glycolysis classical	"[unknown, unknown, unknown, unknown, unknown]"	phosphopyruvate hydratase	mutant Enolase G37A	P25704	4.2.1.11	concentration	Mg2+	0	0.012	NaN	M	2-Phospho-D-glycerate	Phosphoenolpyruvate;H2O	NaN	NaN	18021;44897;15377;18420;17835	7.1	25	R00658	2-Phospho-D-glycerate = H2O + Phosphoenolpyruvate	Michaelis-Menten	15752688
162	Oryctolagus cuniculus	muscle	Glycolysis classical	"[unknown, unknown, unknown, unknown, unknown]"	phosphopyruvate hydratase	mutant Enolase G37A	P25704	4.2.1.11	kcat	NaN	11.5	NaN	0.1	s^(-1)	2-Phospho-D-glycerate	Phosphoenolpyruvate;H2O	NaN	NaN	18021;44897;15377;18420;17835	7.1	25	R00658	2-Phospho-D-glycerate = H2O + Phosphoenolpyruvate	Michaelis-Menten	15752688
162	Oryctolagus cuniculus	muscle	Glycolysis classical	"[unknown, unknown, unknown, unknown, unknown]"	phosphopyruvate hydratase	mutant Enolase G37A	P25704	4.2.1.11	Km	Mg2+	2.41E-04	NaN	7.00E-06	M	2-Phospho-D-glycerate	Phosphoenolpyruvate;H2O	NaN	NaN	18021;44897;15377;18420;17835	7.1	25	R00658	2-Phospho-D-glycerate = H2O + Phosphoenolpyruvate	Michaelis-Menten	15752688
162	Oryctolagus cuniculus	muscle	Glycolysis classical	"[unknown, unknown, unknown, unknown, unknown]"	phosphopyruvate hydratase	mutant Enolase G37A	P25704	4.2.1.11	concentration	Enzyme	NaN	NaN	NaN	-	2-Phospho-D-glycerate	Phosphoenolpyruvate;H2O	NaN	NaN	18021;44897;15377;18420;17835	7.1	25	R00658	2-Phospho-D-glycerate = H2O + Phosphoenolpyruvate	Michaelis-Menten	15752688
162	Oryctolagus cuniculus	muscle	Glycolysis classical	"[unknown, unknown, unknown, unknown, unknown]"	phosphopyruvate hydratase	mutant Enolase G37A	P25704	4.2.1.11	concentration	Glycerate 2-phosphate	0.001	NaN	NaN	M	2-Phospho-D-glycerate	Phosphoenolpyruvate;H2O	NaN	NaN	18021;44897;15377;18420;17835	7.1	25	R00658	2-Phospho-D-glycerate = H2O + Phosphoenolpyruvate	Michaelis-Menten	15752688
163	Oryctolagus cuniculus	muscle	Glycolysis classical	"[unknown, unknown, unknown, unknown, unknown]"	phosphopyruvate hydratase	mutant Enolase G41A	P25704	4.2.1.11	concentration	Glycerate 2-phosphate	0.001	NaN	NaN	M	2-Phospho-D-glycerate	H2O;Phosphoenolpyruvate	NaN	NaN	17835;18021;44897;15377;18420	7.1	25	R00658	2-Phospho-D-glycerate = H2O + Phosphoenolpyruvate	Michaelis-Menten	15752688
163	Oryctolagus cuniculus	muscle	Glycolysis classical	"[unknown, unknown, unknown, unknown, unknown]"	phosphopyruvate hydratase	mutant Enolase G41A	P25704	4.2.1.11	concentration	Mg2+	0	0.012	NaN	M	2-Phospho-D-glycerate	H2O;Phosphoenolpyruvate	NaN	NaN	17835;18021;44897;15377;18420	7.1	25	R00658	2-Phospho-D-glycerate = H2O + Phosphoenolpyruvate	Michaelis-Menten	15752688
163	Oryctolagus cuniculus	muscle	Glycolysis classical	"[unknown, unknown, unknown, unknown, unknown]"	phosphopyruvate hydratase	mutant Enolase G41A	P25704	4.2.1.11	concentration	Enzyme	NaN	NaN	NaN	-	2-Phospho-D-glycerate	H2O;Phosphoenolpyruvate	NaN	NaN	17835;18021;44897;15377;18420	7.1	25	R00658	2-Phospho-D-glycerate = H2O + Phosphoenolpyruvate	Michaelis-Menten	15752688
163	Oryctolagus cuniculus	muscle	Glycolysis classical	"[unknown, unknown, unknown, unknown, unknown]"	phosphopyruvate hydratase	mutant Enolase G41A	P25704	4.2.1.11	kcat	NaN	3.6	NaN	0.4	s^(-1)	2-Phospho-D-glycerate	H2O;Phosphoenolpyruvate	NaN	NaN	17835;18021;44897;15377;18420	7.1	25	R00658	2-Phospho-D-glycerate = H2O + Phosphoenolpyruvate	Michaelis-Menten	15752688
163	Oryctolagus cuniculus	muscle	Glycolysis classical	"[unknown, unknown, unknown, unknown, unknown]"	phosphopyruvate hydratase	mutant Enolase G41A	P25704	4.2.1.11	Km	Mg2+	2.45E-04	NaN	9.00E-06	M	2-Phospho-D-glycerate	H2O;Phosphoenolpyruvate	NaN	NaN	17835;18021;44897;15377;18420	7.1	25	R00658	2-Phospho-D-glycerate = H2O + Phosphoenolpyruvate	Michaelis-Menten	15752688
164	Oryctolagus cuniculus	muscle	Glycolysis classical	"[unknown, unknown, unknown, unknown, unknown]"	phosphopyruvate hydratase	mutant Enolase G41A	P25704	4.2.1.11	concentration	Enzyme	NaN	NaN	NaN	-	2-Phospho-D-glycerate	H2O;Phosphoenolpyruvate	NaN	NaN	15377;17835;18021;44897;29035	7.1	25	R00658	2-Phospho-D-glycerate = H2O + Phosphoenolpyruvate	Substrate inhibition	15752688
164	Oryctolagus cuniculus	muscle	Glycolysis classical	"[unknown, unknown, unknown, unknown, unknown]"	phosphopyruvate hydratase	mutant Enolase G41A	P25704	4.2.1.11	kcat	NaN	12.4	NaN	0.9	s^(-1)	2-Phospho-D-glycerate	H2O;Phosphoenolpyruvate	NaN	NaN	15377;17835;18021;44897;29035	7.1	25	R00658	2-Phospho-D-glycerate = H2O + Phosphoenolpyruvate	Substrate inhibition	15752688
164	Oryctolagus cuniculus	muscle	Glycolysis classical	"[unknown, unknown, unknown, unknown, unknown]"	phosphopyruvate hydratase	mutant Enolase G41A	P25704	4.2.1.11	Ki	Mn2+	2.40E-04	NaN	3.70E-05	M	2-Phospho-D-glycerate	H2O;Phosphoenolpyruvate	NaN	NaN	15377;17835;18021;44897;29035	7.1	25	R00658	2-Phospho-D-glycerate = H2O + Phosphoenolpyruvate	Substrate inhibition	15752688
164	Oryctolagus cuniculus	muscle	Glycolysis classical	"[unknown, unknown, unknown, unknown, unknown]"	phosphopyruvate hydratase	mutant Enolase G41A	P25704	4.2.1.11	Km	Mn2+	1.28E-04	NaN	1.30E-05	M	2-Phospho-D-glycerate	H2O;Phosphoenolpyruvate	NaN	NaN	15377;17835;18021;44897;29035	7.1	25	R00658	2-Phospho-D-glycerate = H2O + Phosphoenolpyruvate	Substrate inhibition	15752688
164	Oryctolagus cuniculus	muscle	Glycolysis classical	"[unknown, unknown, unknown, unknown, unknown]"	phosphopyruvate hydratase	mutant Enolase G41A	P25704	4.2.1.11	concentration	Glycerate 2-phosphate	0.001	NaN	NaN	M	2-Phospho-D-glycerate	H2O;Phosphoenolpyruvate	NaN	NaN	15377;17835;18021;44897;29035	7.1	25	R00658	2-Phospho-D-glycerate = H2O + Phosphoenolpyruvate	Substrate inhibition	15752688
164	Oryctolagus cuniculus	muscle	Glycolysis classical	"[unknown, unknown, unknown, unknown, unknown]"	phosphopyruvate hydratase	mutant Enolase G41A	P25704	4.2.1.11	concentration	Mn2+	0	0.012	NaN	M	2-Phospho-D-glycerate	H2O;Phosphoenolpyruvate	NaN	NaN	15377;17835;18021;44897;29035	7.1	25	R00658	2-Phospho-D-glycerate = H2O + Phosphoenolpyruvate	Substrate inhibition	15752688
165	Oryctolagus cuniculus	muscle	Glycolysis classical	"[unknown, unknown, unknown, unknown, unknown]"	phosphopyruvate hydratase	mutant Enolase G41A	P25704	4.2.1.11	Ki	Co2+	7.28E-05	NaN	-	M	2-Phospho-D-glycerate	H2O;Phosphoenolpyruvate	NaN	NaN	15377;18021;44897;48828;17835	7.1	25	R00658	2-Phospho-D-glycerate = H2O + Phosphoenolpyruvate	Substrate inhibition	15752688
165	Oryctolagus cuniculus	muscle	Glycolysis classical	"[unknown, unknown, unknown, unknown, unknown]"	phosphopyruvate hydratase	mutant Enolase G41A	P25704	4.2.1.11	concentration	Enzyme	NaN	NaN	NaN	-	2-Phospho-D-glycerate	H2O;Phosphoenolpyruvate	NaN	NaN	15377;18021;44897;48828;17835	7.1	25	R00658	2-Phospho-D-glycerate = H2O + Phosphoenolpyruvate	Substrate inhibition	15752688
165	Oryctolagus cuniculus	muscle	Glycolysis classical	"[unknown, unknown, unknown, unknown, unknown]"	phosphopyruvate hydratase	mutant Enolase G41A	P25704	4.2.1.11	Km	Co2+	2.97E-05	NaN	-	M	2-Phospho-D-glycerate	H2O;Phosphoenolpyruvate	NaN	NaN	15377;18021;44897;48828;17835	7.1	25	R00658	2-Phospho-D-glycerate = H2O + Phosphoenolpyruvate	Substrate inhibition	15752688
