EntryID	Organism	Tissue	Pathway	CellularLocation	Enzymename	EnzymeType	UniprotID	ECNumber	parameter.type	parameter.associatedSpecies	parameter.startValue	parameter.endValue	parameter.standardDeviation	parameter.unit	Substrate	Product	Cofactor	Inhibitor	ChebiID	pH	Temperature	KeggReactionID	ReactionEquation	KineticMechanismType	PubMedID
1913	Cavia porcellus	liver	NaN	"[unknown, unknown, unknown, unknown, unknown]"	protein-glutamine gamma-glutamyltransferase	wildtype	Q7M0F8	2.3.2.13	concentration	Benzyloxycarbonyl-Gln-Val	8.80E-04	0.022	-	M	"N,N-Dimethyl-1,4-phenylenediamine;Benzyloxycarbonyl-Gln-Val"	Protein N5-alkylglutamine;NH3	NaN	NaN	16134;15783	7	37	NaN	"Benzyloxycarbonyl-Gln-Val + N,N-Dimethyl-1,4-phenylenediamine = NH3 + Protein N5-alkylglutamine"	Ping Pong (modified)	15010546
1913	Cavia porcellus	liver	NaN	"[unknown, unknown, unknown, unknown, unknown]"	protein-glutamine gamma-glutamyltransferase	wildtype	Q7M0F8	2.3.2.13	kcat	NaN	1.18333333	NaN	-	s^(-1)	"N,N-Dimethyl-1,4-phenylenediamine;Benzyloxycarbonyl-Gln-Val"	Protein N5-alkylglutamine;NH3	NaN	NaN	16134;15783	7	37	NaN	"Benzyloxycarbonyl-Gln-Val + N,N-Dimethyl-1,4-phenylenediamine = NH3 + Protein N5-alkylglutamine"	Ping Pong (modified)	15010546
1914	Cavia porcellus	liver	NaN	"[unknown, unknown, unknown, unknown, unknown]"	protein-glutamine gamma-glutamyltransferase	wildtype	Q7M0F8	2.3.2.13	kcat/Km	Benzyloxycarbonyl-Gln-Leu	300	NaN	-	M^(-1)*s^(-1)	"Benzyloxycarbonyl-Gln-Leu;N,N-Dimethyl-1,4-phenylenediamine"	NH3;Protein N5-alkylglutamine	NaN	NaN	15783;16134	7	37	NaN	"Benzyloxycarbonyl-Gln-Leu + N,N-Dimethyl-1,4-phenylenediamine = NH3 + Protein N5-alkylglutamine"	Ping Pong (modified)	15010546
1914	Cavia porcellus	liver	NaN	"[unknown, unknown, unknown, unknown, unknown]"	protein-glutamine gamma-glutamyltransferase	wildtype	Q7M0F8	2.3.2.13	Km	Benzyloxycarbonyl-Gln-Leu	0.007	NaN	0.001	M	"Benzyloxycarbonyl-Gln-Leu;N,N-Dimethyl-1,4-phenylenediamine"	NH3;Protein N5-alkylglutamine	NaN	NaN	15783;16134	7	37	NaN	"Benzyloxycarbonyl-Gln-Leu + N,N-Dimethyl-1,4-phenylenediamine = NH3 + Protein N5-alkylglutamine"	Ping Pong (modified)	15010546
1914	Cavia porcellus	liver	NaN	"[unknown, unknown, unknown, unknown, unknown]"	protein-glutamine gamma-glutamyltransferase	wildtype	Q7M0F8	2.3.2.13	kcat	NaN	2.11666667	NaN	-	s^(-1)	"Benzyloxycarbonyl-Gln-Leu;N,N-Dimethyl-1,4-phenylenediamine"	NH3;Protein N5-alkylglutamine	NaN	NaN	15783;16134	7	37	NaN	"Benzyloxycarbonyl-Gln-Leu + N,N-Dimethyl-1,4-phenylenediamine = NH3 + Protein N5-alkylglutamine"	Ping Pong (modified)	15010546
1914	Cavia porcellus	liver	NaN	"[unknown, unknown, unknown, unknown, unknown]"	protein-glutamine gamma-glutamyltransferase	wildtype	Q7M0F8	2.3.2.13	concentration	Benzyloxycarbonyl-Gln-Leu	0.0014	0.035	-	M	"Benzyloxycarbonyl-Gln-Leu;N,N-Dimethyl-1,4-phenylenediamine"	NH3;Protein N5-alkylglutamine	NaN	NaN	15783;16134	7	37	NaN	"Benzyloxycarbonyl-Gln-Leu + N,N-Dimethyl-1,4-phenylenediamine = NH3 + Protein N5-alkylglutamine"	Ping Pong (modified)	15010546
1915	Cavia porcellus	liver	NaN	"[unknown, unknown, unknown, unknown, unknown]"	protein-glutamine gamma-glutamyltransferase	wildtype	Q7M0F8	2.3.2.13	kcat	NaN	0.9	NaN	-	s^(-1)	"N,N-Dimethyl-1,4-phenylenediamine;Benzyloxycarbonyl-Gln-Phe"	Protein N5-alkylglutamine;NH3	NaN	NaN	15783;16134	7	37	NaN	"Benzyloxycarbonyl-Gln-Phe + N,N-Dimethyl-1,4-phenylenediamine = NH3 + Protein N5-alkylglutamine"	Ping Pong (modified)	15010546
1915	Cavia porcellus	liver	NaN	"[unknown, unknown, unknown, unknown, unknown]"	protein-glutamine gamma-glutamyltransferase	wildtype	Q7M0F8	2.3.2.13	Km	Benzyloxycarbonyl-Gln-Phe	0.0027	NaN	8.00E-04	M	"N,N-Dimethyl-1,4-phenylenediamine;Benzyloxycarbonyl-Gln-Phe"	Protein N5-alkylglutamine;NH3	NaN	NaN	15783;16134	7	37	NaN	"Benzyloxycarbonyl-Gln-Phe + N,N-Dimethyl-1,4-phenylenediamine = NH3 + Protein N5-alkylglutamine"	Ping Pong (modified)	15010546
1915	Cavia porcellus	liver	NaN	"[unknown, unknown, unknown, unknown, unknown]"	protein-glutamine gamma-glutamyltransferase	wildtype	Q7M0F8	2.3.2.13	kcat/Km	Benzyloxycarbonyl-Gln-Phe	333.333333	NaN	-	M^(-1)*s^(-1)	"N,N-Dimethyl-1,4-phenylenediamine;Benzyloxycarbonyl-Gln-Phe"	Protein N5-alkylglutamine;NH3	NaN	NaN	15783;16134	7	37	NaN	"Benzyloxycarbonyl-Gln-Phe + N,N-Dimethyl-1,4-phenylenediamine = NH3 + Protein N5-alkylglutamine"	Ping Pong (modified)	15010546
1915	Cavia porcellus	liver	NaN	"[unknown, unknown, unknown, unknown, unknown]"	protein-glutamine gamma-glutamyltransferase	wildtype	Q7M0F8	2.3.2.13	concentration	Benzyloxycarbonyl-Gln-Phe	5.40E-04	0.0135	-	M	"N,N-Dimethyl-1,4-phenylenediamine;Benzyloxycarbonyl-Gln-Phe"	Protein N5-alkylglutamine;NH3	NaN	NaN	15783;16134	7	37	NaN	"Benzyloxycarbonyl-Gln-Phe + N,N-Dimethyl-1,4-phenylenediamine = NH3 + Protein N5-alkylglutamine"	Ping Pong (modified)	15010546
1916	Cavia porcellus	liver	NaN	"[unknown, unknown, unknown, unknown, unknown]"	protein-glutamine gamma-glutamyltransferase	wildtype	Q7M0F8	2.3.2.13	kcat	NaN	1.1	NaN	-	s^(-1)	"Benzyloxycarbonyl-Gln-Ser;N,N-Dimethyl-1,4-phenylenediamine"	Protein N5-alkylglutamine;NH3	NaN	NaN	16134;15783	7	37	NaN	"Benzyloxycarbonyl-Gln-Ser + N,N-Dimethyl-1,4-phenylenediamine = NH3 + Protein N5-alkylglutamine"	Ping Pong (modified)	15010546
1916	Cavia porcellus	liver	NaN	"[unknown, unknown, unknown, unknown, unknown]"	protein-glutamine gamma-glutamyltransferase	wildtype	Q7M0F8	2.3.2.13	Km	Benzyloxycarbonyl-Gln-Ser	0.0029	NaN	6.00E-04	M	"Benzyloxycarbonyl-Gln-Ser;N,N-Dimethyl-1,4-phenylenediamine"	Protein N5-alkylglutamine;NH3	NaN	NaN	16134;15783	7	37	NaN	"Benzyloxycarbonyl-Gln-Ser + N,N-Dimethyl-1,4-phenylenediamine = NH3 + Protein N5-alkylglutamine"	Ping Pong (modified)	15010546
1916	Cavia porcellus	liver	NaN	"[unknown, unknown, unknown, unknown, unknown]"	protein-glutamine gamma-glutamyltransferase	wildtype	Q7M0F8	2.3.2.13	kcat/Km	Benzyloxycarbonyl-Gln-Ser	383.333333	NaN	-	M^(-1)*s^(-1)	"Benzyloxycarbonyl-Gln-Ser;N,N-Dimethyl-1,4-phenylenediamine"	Protein N5-alkylglutamine;NH3	NaN	NaN	16134;15783	7	37	NaN	"Benzyloxycarbonyl-Gln-Ser + N,N-Dimethyl-1,4-phenylenediamine = NH3 + Protein N5-alkylglutamine"	Ping Pong (modified)	15010546
1916	Cavia porcellus	liver	NaN	"[unknown, unknown, unknown, unknown, unknown]"	protein-glutamine gamma-glutamyltransferase	wildtype	Q7M0F8	2.3.2.13	concentration	Benzyloxycarbonyl-Gln-Ser	5.80E-04	0.0145	-	M	"Benzyloxycarbonyl-Gln-Ser;N,N-Dimethyl-1,4-phenylenediamine"	Protein N5-alkylglutamine;NH3	NaN	NaN	16134;15783	7	37	NaN	"Benzyloxycarbonyl-Gln-Ser + N,N-Dimethyl-1,4-phenylenediamine = NH3 + Protein N5-alkylglutamine"	Ping Pong (modified)	15010546
1917	Cavia porcellus	liver	NaN	"[unknown, unknown, unknown, unknown, unknown]"	protein-glutamine gamma-glutamyltransferase	wildtype	Q7M0F8	2.3.2.13	Km	Benzyloxycarbonyl-Gln-Gly-Gly	0.0094	NaN	5.00E-04	M	"N,N-Dimethyl-1,4-phenylenediamine;Benzyloxycarbonyl-Gln-Gly-Gly"	Protein N5-alkylglutamine;NH3	NaN	NaN	15783;16134	7	37	NaN	"Benzyloxycarbonyl-Gln-Gly-Gly + N,N-Dimethyl-1,4-phenylenediamine = NH3 + Protein N5-alkylglutamine"	Ping Pong (modified)	15010546
1917	Cavia porcellus	liver	NaN	"[unknown, unknown, unknown, unknown, unknown]"	protein-glutamine gamma-glutamyltransferase	wildtype	Q7M0F8	2.3.2.13	kcat/Km	Benzyloxycarbonyl-Gln-Gly-Gly	183.333333	NaN	-	M^(-1)*s^(-1)	"N,N-Dimethyl-1,4-phenylenediamine;Benzyloxycarbonyl-Gln-Gly-Gly"	Protein N5-alkylglutamine;NH3	NaN	NaN	15783;16134	7	37	NaN	"Benzyloxycarbonyl-Gln-Gly-Gly + N,N-Dimethyl-1,4-phenylenediamine = NH3 + Protein N5-alkylglutamine"	Ping Pong (modified)	15010546
1917	Cavia porcellus	liver	NaN	"[unknown, unknown, unknown, unknown, unknown]"	protein-glutamine gamma-glutamyltransferase	wildtype	Q7M0F8	2.3.2.13	kcat	NaN	1.7	NaN	-	s^(-1)	"N,N-Dimethyl-1,4-phenylenediamine;Benzyloxycarbonyl-Gln-Gly-Gly"	Protein N5-alkylglutamine;NH3	NaN	NaN	15783;16134	7	37	NaN	"Benzyloxycarbonyl-Gln-Gly-Gly + N,N-Dimethyl-1,4-phenylenediamine = NH3 + Protein N5-alkylglutamine"	Ping Pong (modified)	15010546
1917	Cavia porcellus	liver	NaN	"[unknown, unknown, unknown, unknown, unknown]"	protein-glutamine gamma-glutamyltransferase	wildtype	Q7M0F8	2.3.2.13	concentration	Benzyloxycarbonyl-Gln-Gly-Gly	0.00188	0.047	-	M	"N,N-Dimethyl-1,4-phenylenediamine;Benzyloxycarbonyl-Gln-Gly-Gly"	Protein N5-alkylglutamine;NH3	NaN	NaN	15783;16134	7	37	NaN	"Benzyloxycarbonyl-Gln-Gly-Gly + N,N-Dimethyl-1,4-phenylenediamine = NH3 + Protein N5-alkylglutamine"	Ping Pong (modified)	15010546
6784	Cavia porcellus	liver	NaN	"[unknown, unknown, unknown, unknown, unknown]"	protein-glutamine gamma-glutamyltransferase	wildtype	Q7M0F8	2.3.2.13	concentration	Glycine ethyl ester	8.70E-06	1.30E-04	-	M	Glycine ethyl ester;Benzyloxycarbonyl-Gln-Gly	NH3;Benzyloxycarbonyl-alpha-L-glutamyl(gamma-glycineethylester)glycine	NaN	NaN	16134	8	-	NaN	Benzyloxycarbonyl-Gln-Gly + Glycine ethyl ester = NH3 + Benzyloxycarbonyl-alpha-L-glutamyl(gamma-glycineethylester)glycine	Ping Pong (modified)	5794235
6784	Cavia porcellus	liver	NaN	"[unknown, unknown, unknown, unknown, unknown]"	protein-glutamine gamma-glutamyltransferase	wildtype	Q7M0F8	2.3.2.13	concentration	Benzyloxycarbonyl-L-glutaminylglycine	0.00143	0.08	-	M	Glycine ethyl ester;Benzyloxycarbonyl-Gln-Gly	NH3;Benzyloxycarbonyl-alpha-L-glutamyl(gamma-glycineethylester)glycine	NaN	NaN	16134	8	-	NaN	Benzyloxycarbonyl-Gln-Gly + Glycine ethyl ester = NH3 + Benzyloxycarbonyl-alpha-L-glutamyl(gamma-glycineethylester)glycine	Ping Pong (modified)	5794235
6784	Cavia porcellus	liver	NaN	"[unknown, unknown, unknown, unknown, unknown]"	protein-glutamine gamma-glutamyltransferase	wildtype	Q7M0F8	2.3.2.13	Kd	Benzyloxycarbonyl-L-glutaminylglycine	0.0037	NaN	7.00E-04	M	Glycine ethyl ester;Benzyloxycarbonyl-Gln-Gly	NH3;Benzyloxycarbonyl-alpha-L-glutamyl(gamma-glycineethylester)glycine	NaN	NaN	16134	8	-	NaN	Benzyloxycarbonyl-Gln-Gly + Glycine ethyl ester = NH3 + Benzyloxycarbonyl-alpha-L-glutamyl(gamma-glycineethylester)glycine	Ping Pong (modified)	5794235
6784	Cavia porcellus	liver	NaN	"[unknown, unknown, unknown, unknown, unknown]"	protein-glutamine gamma-glutamyltransferase	wildtype	Q7M0F8	2.3.2.13	Vmax	NaN	NaN	NaN	-	-	Glycine ethyl ester;Benzyloxycarbonyl-Gln-Gly	NH3;Benzyloxycarbonyl-alpha-L-glutamyl(gamma-glycineethylester)glycine	NaN	NaN	16134	8	-	NaN	Benzyloxycarbonyl-Gln-Gly + Glycine ethyl ester = NH3 + Benzyloxycarbonyl-alpha-L-glutamyl(gamma-glycineethylester)glycine	Ping Pong (modified)	5794235
6784	Cavia porcellus	liver	NaN	"[unknown, unknown, unknown, unknown, unknown]"	protein-glutamine gamma-glutamyltransferase	wildtype	Q7M0F8	2.3.2.13	Km	Benzyloxycarbonyl-L-glutaminylglycine	0.057	NaN	0.007	M	Glycine ethyl ester;Benzyloxycarbonyl-Gln-Gly	NH3;Benzyloxycarbonyl-alpha-L-glutamyl(gamma-glycineethylester)glycine	NaN	NaN	16134	8	-	NaN	Benzyloxycarbonyl-Gln-Gly + Glycine ethyl ester = NH3 + Benzyloxycarbonyl-alpha-L-glutamyl(gamma-glycineethylester)glycine	Ping Pong (modified)	5794235
6784	Cavia porcellus	liver	NaN	"[unknown, unknown, unknown, unknown, unknown]"	protein-glutamine gamma-glutamyltransferase	wildtype	Q7M0F8	2.3.2.13	Km	Glycine ethyl ester	3.30E-04	NaN	5.00E-05	M	Glycine ethyl ester;Benzyloxycarbonyl-Gln-Gly	NH3;Benzyloxycarbonyl-alpha-L-glutamyl(gamma-glycineethylester)glycine	NaN	NaN	16134	8	-	NaN	Benzyloxycarbonyl-Gln-Gly + Glycine ethyl ester = NH3 + Benzyloxycarbonyl-alpha-L-glutamyl(gamma-glycineethylester)glycine	Ping Pong (modified)	5794235
6785	Cavia porcellus	liver	NaN	"[unknown, unknown, unknown, unknown, unknown]"	protein-glutamine gamma-glutamyltransferase	wildtype	Q7M0F8	2.3.2.13	concentration	Benzyloxycarbonyl-L-glutaminylglycine	0.008	NaN	-	M	Benzyloxycarbonyl-Gln-Gly;Glycine ethyl ester	NH3;Benzyloxycarbonyl-alpha-L-glutamyl(gamma-glycineethylester)glycine	NaN	NaN	16134	8	-	NaN	Benzyloxycarbonyl-Gln-Gly + Glycine ethyl ester = NH3 + Benzyloxycarbonyl-alpha-L-glutamyl(gamma-glycineethylester)glycine	Ping Pong Bi Bi	5794235
6785	Cavia porcellus	liver	NaN	"[unknown, unknown, unknown, unknown, unknown]"	protein-glutamine gamma-glutamyltransferase	wildtype	Q7M0F8	2.3.2.13	unknown	NaN	1.20E-04	NaN	5.00E-05	M	Benzyloxycarbonyl-Gln-Gly;Glycine ethyl ester	NH3;Benzyloxycarbonyl-alpha-L-glutamyl(gamma-glycineethylester)glycine	NaN	NaN	16134	8	-	NaN	Benzyloxycarbonyl-Gln-Gly + Glycine ethyl ester = NH3 + Benzyloxycarbonyl-alpha-L-glutamyl(gamma-glycineethylester)glycine	Ping Pong Bi Bi	5794235
6785	Cavia porcellus	liver	NaN	"[unknown, unknown, unknown, unknown, unknown]"	protein-glutamine gamma-glutamyltransferase	wildtype	Q7M0F8	2.3.2.13	Km	Benzyloxycarbonyl-L-glutaminylglycine	0.0037	NaN	7.00E-04	M	Benzyloxycarbonyl-Gln-Gly;Glycine ethyl ester	NH3;Benzyloxycarbonyl-alpha-L-glutamyl(gamma-glycineethylester)glycine	NaN	NaN	16134	8	-	NaN	Benzyloxycarbonyl-Gln-Gly + Glycine ethyl ester = NH3 + Benzyloxycarbonyl-alpha-L-glutamyl(gamma-glycineethylester)glycine	Ping Pong Bi Bi	5794235
6785	Cavia porcellus	liver	NaN	"[unknown, unknown, unknown, unknown, unknown]"	protein-glutamine gamma-glutamyltransferase	wildtype	Q7M0F8	2.3.2.13	concentration	NH3	5.00E-04	NaN	-	M	Benzyloxycarbonyl-Gln-Gly;Glycine ethyl ester	NH3;Benzyloxycarbonyl-alpha-L-glutamyl(gamma-glycineethylester)glycine	NaN	NaN	16134	8	-	NaN	Benzyloxycarbonyl-Gln-Gly + Glycine ethyl ester = NH3 + Benzyloxycarbonyl-alpha-L-glutamyl(gamma-glycineethylester)glycine	Ping Pong Bi Bi	5794235
6785	Cavia porcellus	liver	NaN	"[unknown, unknown, unknown, unknown, unknown]"	protein-glutamine gamma-glutamyltransferase	wildtype	Q7M0F8	2.3.2.13	Km	Benzyloxycarbonyl-L-glutaminylglycine	0.057	NaN	0.007	M	Benzyloxycarbonyl-Gln-Gly;Glycine ethyl ester	NH3;Benzyloxycarbonyl-alpha-L-glutamyl(gamma-glycineethylester)glycine	NaN	NaN	16134	8	-	NaN	Benzyloxycarbonyl-Gln-Gly + Glycine ethyl ester = NH3 + Benzyloxycarbonyl-alpha-L-glutamyl(gamma-glycineethylester)glycine	Ping Pong Bi Bi	5794235
6785	Cavia porcellus	liver	NaN	"[unknown, unknown, unknown, unknown, unknown]"	protein-glutamine gamma-glutamyltransferase	wildtype	Q7M0F8	2.3.2.13	Vmax	NaN	NaN	NaN	-	-	Benzyloxycarbonyl-Gln-Gly;Glycine ethyl ester	NH3;Benzyloxycarbonyl-alpha-L-glutamyl(gamma-glycineethylester)glycine	NaN	NaN	16134	8	-	NaN	Benzyloxycarbonyl-Gln-Gly + Glycine ethyl ester = NH3 + Benzyloxycarbonyl-alpha-L-glutamyl(gamma-glycineethylester)glycine	Ping Pong Bi Bi	5794235
6785	Cavia porcellus	liver	NaN	"[unknown, unknown, unknown, unknown, unknown]"	protein-glutamine gamma-glutamyltransferase	wildtype	Q7M0F8	2.3.2.13	Kd	Benzyloxycarbonyl-L-glutaminylglycine	0.015	NaN	0.005	M	Benzyloxycarbonyl-Gln-Gly;Glycine ethyl ester	NH3;Benzyloxycarbonyl-alpha-L-glutamyl(gamma-glycineethylester)glycine	NaN	NaN	16134	8	-	NaN	Benzyloxycarbonyl-Gln-Gly + Glycine ethyl ester = NH3 + Benzyloxycarbonyl-alpha-L-glutamyl(gamma-glycineethylester)glycine	Ping Pong Bi Bi	5794235
6785	Cavia porcellus	liver	NaN	"[unknown, unknown, unknown, unknown, unknown]"	protein-glutamine gamma-glutamyltransferase	wildtype	Q7M0F8	2.3.2.13	concentration	Glycine ethyl ester	2.00E-05	2.50E-04	-	M	Benzyloxycarbonyl-Gln-Gly;Glycine ethyl ester	NH3;Benzyloxycarbonyl-alpha-L-glutamyl(gamma-glycineethylester)glycine	NaN	NaN	16134	8	-	NaN	Benzyloxycarbonyl-Gln-Gly + Glycine ethyl ester = NH3 + Benzyloxycarbonyl-alpha-L-glutamyl(gamma-glycineethylester)glycine	Ping Pong Bi Bi	5794235
6785	Cavia porcellus	liver	NaN	"[unknown, unknown, unknown, unknown, unknown]"	protein-glutamine gamma-glutamyltransferase	wildtype	Q7M0F8	2.3.2.13	Km	Glycine ethyl ester	3.30E-04	NaN	5.00E-05	M	Benzyloxycarbonyl-Gln-Gly;Glycine ethyl ester	NH3;Benzyloxycarbonyl-alpha-L-glutamyl(gamma-glycineethylester)glycine	NaN	NaN	16134	8	-	NaN	Benzyloxycarbonyl-Gln-Gly + Glycine ethyl ester = NH3 + Benzyloxycarbonyl-alpha-L-glutamyl(gamma-glycineethylester)glycine	Ping Pong Bi Bi	5794235
9509	Cavia porcellus	alveolar macrophage	Urea cycle	"[unknown, unknown, unknown, unknown, unknown]"	arginase	wildtype	NaN	3.5.3.1	Vmax	NaN	8.17E-06	NaN	2.50E-06	mol*s^(-1)*g^(-1)	L-Arginine;H2O	L-Ornithine;Urea	NaN	NaN	16199;16467;29952;15377;15729	9.7	37	R00551	H2O + L-Arginine = L-Ornithine + Urea	unknown	15367297
9509	Cavia porcellus	alveolar macrophage	Urea cycle	"[unknown, unknown, unknown, unknown, unknown]"	arginase	wildtype	NaN	3.5.3.1	concentration	L-Arginine	0.001	0.02	-	M	L-Arginine;H2O	L-Ornithine;Urea	NaN	NaN	16199;16467;29952;15377;15729	9.7	37	R00551	H2O + L-Arginine = L-Ornithine + Urea	unknown	15367297
9509	Cavia porcellus	alveolar macrophage	Urea cycle	"[unknown, unknown, unknown, unknown, unknown]"	arginase	wildtype	NaN	3.5.3.1	Km	L-Arginine	0.0021	NaN	3.00E-04	M	L-Arginine;H2O	L-Ornithine;Urea	NaN	NaN	16199;16467;29952;15377;15729	9.7	37	R00551	H2O + L-Arginine = L-Ornithine + Urea	unknown	15367297
9510	Cavia porcellus	alveolar macrophage	Urea cycle	"[unknown, unknown, unknown, unknown, unknown]"	arginase	wildtype	NaN	3.5.3.1	Km	L-Arginine	0.0044	NaN	2.00E-04	M	H2O;L-Arginine	Urea;L-Ornithine	NaN	NaN	16199;16467;29952;15377;15729	9.7	37	R00551	H2O + L-Arginine = L-Ornithine + Urea	unknown	15367297
