EntryID	Organism	Tissue	Pathway	CellularLocation	Enzymename	EnzymeType	UniprotID	ECNumber	parameter.type	parameter.associatedSpecies	parameter.startValue	parameter.endValue	parameter.standardDeviation	parameter.unit	Substrate	Product	Cofactor	Inhibitor	ChebiID	pH	Temperature	KeggReactionID	ReactionEquation	KineticMechanismType	PubMedID
7354	Macaca mulatta	skeletal muscle	Glycolysis/Gluconeogenesis	"[unknown, unknown, unknown, unknown, unknown, unknown]"	phosphopyruvate hydratase	wildtype	NaN	4.2.1.11	kcat	NaN	128.333333	NaN	-	s^(-1)	2-Phospho-D-glycerate	H2O;Phosphoenolpyruvate	NaN	Ca2+	18420;29108;17835;44897;18021;15377	7	-	R00658	2-Phospho-D-glycerate = H2O + Phosphoenolpyruvate	Competitive inhibition	4622436
7354	Macaca mulatta	skeletal muscle	Glycolysis/Gluconeogenesis	"[unknown, unknown, unknown, unknown, unknown, unknown]"	phosphopyruvate hydratase	wildtype	NaN	4.2.1.11	concentration	Mg2+	5.00E-04	0.0025	-	M	2-Phospho-D-glycerate	H2O;Phosphoenolpyruvate	NaN	Ca2+	18420;29108;17835;44897;18021;15377	7	-	R00658	2-Phospho-D-glycerate = H2O + Phosphoenolpyruvate	Competitive inhibition	4622436
7354	Macaca mulatta	skeletal muscle	Glycolysis/Gluconeogenesis	"[unknown, unknown, unknown, unknown, unknown, unknown]"	phosphopyruvate hydratase	wildtype	NaN	4.2.1.11	Ki	Ca2+	1.80E-04	NaN	-	M	2-Phospho-D-glycerate	H2O;Phosphoenolpyruvate	NaN	Ca2+	18420;29108;17835;44897;18021;15377	7	-	R00658	2-Phospho-D-glycerate = H2O + Phosphoenolpyruvate	Competitive inhibition	4622436
7356	Macaca mulatta	skeletal muscle	Glycolysis/Gluconeogenesis	"[unknown, unknown, unknown, unknown, unknown, unknown]"	phosphopyruvate hydratase	wildtype	NaN	4.2.1.11	Ki	Phosphate	0.017	NaN	-	M	2-Phospho-D-glycerate	Phosphoenolpyruvate;H2O	NaN	Phosphate	26078;35780;18367;44897;18021;15377;18420;17835	7	-	R00658	2-Phospho-D-glycerate = H2O + Phosphoenolpyruvate	Competitive inhibition	4622436
7356	Macaca mulatta	skeletal muscle	Glycolysis/Gluconeogenesis	"[unknown, unknown, unknown, unknown, unknown, unknown]"	phosphopyruvate hydratase	wildtype	NaN	4.2.1.11	concentration	Mg2+	0.001	NaN	-	M	2-Phospho-D-glycerate	Phosphoenolpyruvate;H2O	NaN	Phosphate	26078;35780;18367;44897;18021;15377;18420;17835	7	-	R00658	2-Phospho-D-glycerate = H2O + Phosphoenolpyruvate	Competitive inhibition	4622436
7356	Macaca mulatta	skeletal muscle	Glycolysis/Gluconeogenesis	"[unknown, unknown, unknown, unknown, unknown, unknown]"	phosphopyruvate hydratase	wildtype	NaN	4.2.1.11	Km	2-Phospho-D-glycerate	1.25E-04	NaN	-	M	2-Phospho-D-glycerate	Phosphoenolpyruvate;H2O	NaN	Phosphate	26078;35780;18367;44897;18021;15377;18420;17835	7	-	R00658	2-Phospho-D-glycerate = H2O + Phosphoenolpyruvate	Competitive inhibition	4622436
7356	Macaca mulatta	skeletal muscle	Glycolysis/Gluconeogenesis	"[unknown, unknown, unknown, unknown, unknown, unknown]"	phosphopyruvate hydratase	wildtype	NaN	4.2.1.11	kcat	NaN	128.333333	NaN	-	s^(-1)	2-Phospho-D-glycerate	Phosphoenolpyruvate;H2O	NaN	Phosphate	26078;35780;18367;44897;18021;15377;18420;17835	7	-	R00658	2-Phospho-D-glycerate = H2O + Phosphoenolpyruvate	Competitive inhibition	4622436
7356	Macaca mulatta	skeletal muscle	Glycolysis/Gluconeogenesis	"[unknown, unknown, unknown, unknown, unknown, unknown]"	phosphopyruvate hydratase	wildtype	NaN	4.2.1.11	concentration	Phosphate	NaN	NaN	-	-	2-Phospho-D-glycerate	Phosphoenolpyruvate;H2O	NaN	Phosphate	26078;35780;18367;44897;18021;15377;18420;17835	7	-	R00658	2-Phospho-D-glycerate = H2O + Phosphoenolpyruvate	Competitive inhibition	4622436
7356	Macaca mulatta	skeletal muscle	Glycolysis/Gluconeogenesis	"[unknown, unknown, unknown, unknown, unknown, unknown]"	phosphopyruvate hydratase	wildtype	NaN	4.2.1.11	concentration	Enzyme	NaN	NaN	-	-	2-Phospho-D-glycerate	Phosphoenolpyruvate;H2O	NaN	Phosphate	26078;35780;18367;44897;18021;15377;18420;17835	7	-	R00658	2-Phospho-D-glycerate = H2O + Phosphoenolpyruvate	Competitive inhibition	4622436
7356	Macaca mulatta	skeletal muscle	Glycolysis/Gluconeogenesis	"[unknown, unknown, unknown, unknown, unknown, unknown]"	phosphopyruvate hydratase	wildtype	NaN	4.2.1.11	concentration	2-Phospho-D-glycerate	0	0.001	-	M	2-Phospho-D-glycerate	Phosphoenolpyruvate;H2O	NaN	Phosphate	26078;35780;18367;44897;18021;15377;18420;17835	7	-	R00658	2-Phospho-D-glycerate = H2O + Phosphoenolpyruvate	Competitive inhibition	4622436
7356	Macaca mulatta	skeletal muscle	Glycolysis/Gluconeogenesis	"[unknown, unknown, unknown, unknown, unknown, unknown]"	phosphopyruvate hydratase	wildtype	NaN	4.2.1.11	Vmax	NaN	0.001433362	NaN	-	katal*g^(-1)	2-Phospho-D-glycerate	Phosphoenolpyruvate;H2O	NaN	Phosphate	26078;35780;18367;44897;18021;15377;18420;17835	7	-	R00658	2-Phospho-D-glycerate = H2O + Phosphoenolpyruvate	Competitive inhibition	4622436
33922	Macaca mulatta	liver	Methane metabolism	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype	P28469	1.1.1.1	concentration	NAD+	0.002	NaN	-	M	NAD+;Methanol	NADH;Formaldehyde;H+	NaN	NaN	16842;15378;17790;16908;15846;13389;44215	7.3	30	R00605	Methanol + NAD+ = NADH + Formaldehyde + H+	Random Bi Bi	1618764
33922	Macaca mulatta	liver	Methane metabolism	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype	P28469	1.1.1.1	Km	Methanol	0.38	NaN	-	M	NAD+;Methanol	NADH;Formaldehyde;H+	NaN	NaN	16842;15378;17790;16908;15846;13389;44215	7.3	30	R00605	Methanol + NAD+ = NADH + Formaldehyde + H+	Random Bi Bi	1618764
33922	Macaca mulatta	liver	Methane metabolism	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype	P28469	1.1.1.1	concentration	Methanol	0.1	1	-	M	NAD+;Methanol	NADH;Formaldehyde;H+	NaN	NaN	16842;15378;17790;16908;15846;13389;44215	7.3	30	R00605	Methanol + NAD+ = NADH + Formaldehyde + H+	Random Bi Bi	1618764
33922	Macaca mulatta	liver	Methane metabolism	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype	P28469	1.1.1.1	kcat	NaN	0.0071	NaN	-	s^(-1)	NAD+;Methanol	NADH;Formaldehyde;H+	NaN	NaN	16842;15378;17790;16908;15846;13389;44215	7.3	30	R00605	Methanol + NAD+ = NADH + Formaldehyde + H+	Random Bi Bi	1618764
33923	Macaca mulatta	liver	Glycolysis/Gluconeogenesis	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype	P28469	1.1.1.1	concentration	Ethanol	0.01	0.1	-	M	Ethanol;NAD+	Acetaldehyde;H+;NADH	NaN	NaN	15343;15378;16236;15846;13389;44215;16908	7.3	30	R00754	Ethanol + NAD+ = Acetaldehyde + NADH + H+	Random Bi Bi	1618764
33923	Macaca mulatta	liver	Glycolysis/Gluconeogenesis	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype	P28469	1.1.1.1	Km	Ethanol	0.015	NaN	-	M	Ethanol;NAD+	Acetaldehyde;H+;NADH	NaN	NaN	15343;15378;16236;15846;13389;44215;16908	7.3	30	R00754	Ethanol + NAD+ = Acetaldehyde + NADH + H+	Random Bi Bi	1618764
33923	Macaca mulatta	liver	Glycolysis/Gluconeogenesis	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype	P28469	1.1.1.1	concentration	NAD+	0.002	NaN	-	M	Ethanol;NAD+	Acetaldehyde;H+;NADH	NaN	NaN	15343;15378;16236;15846;13389;44215;16908	7.3	30	R00754	Ethanol + NAD+ = Acetaldehyde + NADH + H+	Random Bi Bi	1618764
33923	Macaca mulatta	liver	Glycolysis/Gluconeogenesis	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype	P28469	1.1.1.1	kcat	NaN	1.1	NaN	-	s^(-1)	Ethanol;NAD+	Acetaldehyde;H+;NADH	NaN	NaN	15343;15378;16236;15846;13389;44215;16908	7.3	30	R00754	Ethanol + NAD+ = Acetaldehyde + NADH + H+	Random Bi Bi	1618764
33924	Macaca mulatta	liver	Glycerolipid metabolism	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype	P28469	1.1.1.1	Km	1-Propanol	0.002	NaN	-	M	1-Propanol;NAD+	NADH;Propanal;H+	NaN	NaN	28831;16908;15846;13389;44215;15378;17153	7.3	30	R02377	NAD+ + 1-Propanol = NADH + Propanal + H+	Random Bi Bi	1618764
33924	Macaca mulatta	liver	Glycerolipid metabolism	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype	P28469	1.1.1.1	kcat	NaN	1.4	NaN	-	s^(-1)	1-Propanol;NAD+	NADH;Propanal;H+	NaN	NaN	28831;16908;15846;13389;44215;15378;17153	7.3	30	R02377	NAD+ + 1-Propanol = NADH + Propanal + H+	Random Bi Bi	1618764
33924	Macaca mulatta	liver	Glycerolipid metabolism	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype	P28469	1.1.1.1	concentration	NAD+	0.002	NaN	-	M	1-Propanol;NAD+	NADH;Propanal;H+	NaN	NaN	28831;16908;15846;13389;44215;15378;17153	7.3	30	R02377	NAD+ + 1-Propanol = NADH + Propanal + H+	Random Bi Bi	1618764
33924	Macaca mulatta	liver	Glycerolipid metabolism	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype	P28469	1.1.1.1	concentration	1-Propanol	1.00E-04	0.001	-	M	1-Propanol;NAD+	NADH;Propanal;H+	NaN	NaN	28831;16908;15846;13389;44215;15378;17153	7.3	30	R02377	NAD+ + 1-Propanol = NADH + Propanal + H+	Random Bi Bi	1618764
33925	Macaca mulatta	liver	Butanoate metabolism	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype	P28469	1.1.1.1	concentration	1-Butanol	1.00E-04	0.001	-	M	1-Butanol;NAD+	Butanal;NADH;H+	NaN	NaN	15743;16908;15846;13389;44215;28885;15378	7.3	30	NaN	NADH + Butanal + H+ = NAD+ + 1-Butanol	Random Bi Bi	1618764
33925	Macaca mulatta	liver	Butanoate metabolism	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype	P28469	1.1.1.1	Km	1-Butanol	1.90E-04	NaN	-	M	1-Butanol;NAD+	Butanal;NADH;H+	NaN	NaN	15743;16908;15846;13389;44215;28885;15378	7.3	30	NaN	NADH + Butanal + H+ = NAD+ + 1-Butanol	Random Bi Bi	1618764
33925	Macaca mulatta	liver	Butanoate metabolism	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype	P28469	1.1.1.1	kcat	NaN	2.2	NaN	-	s^(-1)	1-Butanol;NAD+	Butanal;NADH;H+	NaN	NaN	15743;16908;15846;13389;44215;28885;15378	7.3	30	NaN	NADH + Butanal + H+ = NAD+ + 1-Butanol	Random Bi Bi	1618764
33925	Macaca mulatta	liver	Butanoate metabolism	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype	P28469	1.1.1.1	concentration	NAD+	0.002	NaN	-	M	1-Butanol;NAD+	Butanal;NADH;H+	NaN	NaN	15743;16908;15846;13389;44215;28885;15378	7.3	30	NaN	NADH + Butanal + H+ = NAD+ + 1-Butanol	Random Bi Bi	1618764
33926	Macaca mulatta	liver	NaN	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype	P28469	1.1.1.1	kcat	NaN	2.2	NaN	-	s^(-1)	1-Pentanol;NAD+	H+;1-Pentanal;NADH	NaN	NaN	44884;15378;15846;13389;44215;16908	7.3	30	NaN	NAD+ + 1-Pentanol = NADH + 1-Pentanal + H+	Random Bi Bi	1618764
33926	Macaca mulatta	liver	NaN	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype	P28469	1.1.1.1	Km	1-Pentanol	1.90E-04	NaN	-	M	1-Pentanol;NAD+	H+;1-Pentanal;NADH	NaN	NaN	44884;15378;15846;13389;44215;16908	7.3	30	NaN	NAD+ + 1-Pentanol = NADH + 1-Pentanal + H+	Random Bi Bi	1618764
33926	Macaca mulatta	liver	NaN	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype	P28469	1.1.1.1	concentration	NAD+	0.002	NaN	-	M	1-Pentanol;NAD+	H+;1-Pentanal;NADH	NaN	NaN	44884;15378;15846;13389;44215;16908	7.3	30	NaN	NAD+ + 1-Pentanol = NADH + 1-Pentanal + H+	Random Bi Bi	1618764
33926	Macaca mulatta	liver	NaN	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype	P28469	1.1.1.1	concentration	1-Pentanol	3.00E-05	3.00E-04	-	M	1-Pentanol;NAD+	H+;1-Pentanal;NADH	NaN	NaN	44884;15378;15846;13389;44215;16908	7.3	30	NaN	NAD+ + 1-Pentanol = NADH + 1-Pentanal + H+	Random Bi Bi	1618764
33927	Macaca mulatta	liver	NaN	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype	P28469	1.1.1.1	concentration	1-Hexanol	3.00E-05	3.00E-04	-	M	1-Hexanol;NAD+	H+;NADH;Hexanal	NaN	NaN	15846;13389;44215;16908;15378	7.3	30	NaN	NAD+ + 1-Hexanol = NADH + Hexanal + H+	Random Bi Bi	1618764
33927	Macaca mulatta	liver	NaN	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype	P28469	1.1.1.1	Km	1-Hexanol	3.20E-05	NaN	-	M	1-Hexanol;NAD+	H+;NADH;Hexanal	NaN	NaN	15846;13389;44215;16908;15378	7.3	30	NaN	NAD+ + 1-Hexanol = NADH + Hexanal + H+	Random Bi Bi	1618764
33927	Macaca mulatta	liver	NaN	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype	P28469	1.1.1.1	concentration	NAD+	0.002	NaN	-	M	1-Hexanol;NAD+	H+;NADH;Hexanal	NaN	NaN	15846;13389;44215;16908;15378	7.3	30	NaN	NAD+ + 1-Hexanol = NADH + Hexanal + H+	Random Bi Bi	1618764
33927	Macaca mulatta	liver	NaN	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype	P28469	1.1.1.1	kcat	NaN	1.6	NaN	-	s^(-1)	1-Hexanol;NAD+	H+;NADH;Hexanal	NaN	NaN	15846;13389;44215;16908;15378	7.3	30	NaN	NAD+ + 1-Hexanol = NADH + Hexanal + H+	Random Bi Bi	1618764
33928	Macaca mulatta	liver	Toluene degradation	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype	P28469	1.1.1.1	Km	Benzyl alcohol	3.60E-05	NaN	-	M	NAD+;Benzyl alcohol	H+;NADH;Benzaldehyde	NaN	NaN	17169;17987;25399;15378;15846;13389;44215;16908	7.3	30	R01763	NAD+ + Benzyl alcohol = NADH + Benzaldehyde + H+	Random Bi Bi	1618764
33928	Macaca mulatta	liver	Toluene degradation	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype	P28469	1.1.1.1	kcat	NaN	0.75	NaN	-	s^(-1)	NAD+;Benzyl alcohol	H+;NADH;Benzaldehyde	NaN	NaN	17169;17987;25399;15378;15846;13389;44215;16908	7.3	30	R01763	NAD+ + Benzyl alcohol = NADH + Benzaldehyde + H+	Random Bi Bi	1618764
33928	Macaca mulatta	liver	Toluene degradation	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype	P28469	1.1.1.1	concentration	Benzyl alcohol	1.00E-05	1.00E-04	-	M	NAD+;Benzyl alcohol	H+;NADH;Benzaldehyde	NaN	NaN	17169;17987;25399;15378;15846;13389;44215;16908	7.3	30	R01763	NAD+ + Benzyl alcohol = NADH + Benzaldehyde + H+	Random Bi Bi	1618764
33928	Macaca mulatta	liver	Toluene degradation	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype	P28469	1.1.1.1	concentration	NAD+	0.002	NaN	-	M	NAD+;Benzyl alcohol	H+;NADH;Benzaldehyde	NaN	NaN	17169;17987;25399;15378;15846;13389;44215;16908	7.3	30	R01763	NAD+ + Benzyl alcohol = NADH + Benzaldehyde + H+	Random Bi Bi	1618764
33929	Macaca mulatta	liver	NaN	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype	P28469	1.1.1.1	concentration	NAD+	0.002	NaN	-	M	NAD+;Isobutanol	NADH;2-Methylpropanal;H+	NaN	NaN	15378;16908;48943;15846;13389;44215;46645	7.3	30	NaN	Isobutanol + NAD+ = NADH + 2-Methylpropanal + H+	Random Bi Bi	1618764
33929	Macaca mulatta	liver	NaN	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype	P28469	1.1.1.1	concentration	Isobutyl alcohol	1.00E-04	0.001	-	M	NAD+;Isobutanol	NADH;2-Methylpropanal;H+	NaN	NaN	15378;16908;48943;15846;13389;44215;46645	7.3	30	NaN	Isobutanol + NAD+ = NADH + 2-Methylpropanal + H+	Random Bi Bi	1618764
33929	Macaca mulatta	liver	NaN	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype	P28469	1.1.1.1	Km	Isobutyl alcohol	0.0012	NaN	-	M	NAD+;Isobutanol	NADH;2-Methylpropanal;H+	NaN	NaN	15378;16908;48943;15846;13389;44215;46645	7.3	30	NaN	Isobutanol + NAD+ = NADH + 2-Methylpropanal + H+	Random Bi Bi	1618764
33929	Macaca mulatta	liver	NaN	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype	P28469	1.1.1.1	kcat	NaN	0.62	NaN	-	s^(-1)	NAD+;Isobutanol	NADH;2-Methylpropanal;H+	NaN	NaN	15378;16908;48943;15846;13389;44215;46645	7.3	30	NaN	Isobutanol + NAD+ = NADH + 2-Methylpropanal + H+	Random Bi Bi	1618764
33930	Macaca mulatta	liver	NaN	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype	P28469	1.1.1.1	kcat	NaN	0.77	NaN	-	s^(-1)	H+;NADH;2-Methylbutanal	2-Methylbutanol;NAD+	NaN	NaN	16908;16182;15846;13389;44215;15378;48945	7.3	30	NaN	2-Methylbutanal + H+ + NADH = 2-Methylbutanol + NAD+	Random Bi Bi	1618764
33930	Macaca mulatta	liver	NaN	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype	P28469	1.1.1.1	concentration	NAD+	0.002	NaN	-	M	H+;NADH;2-Methylbutanal	2-Methylbutanol;NAD+	NaN	NaN	16908;16182;15846;13389;44215;15378;48945	7.3	30	NaN	2-Methylbutanal + H+ + NADH = 2-Methylbutanol + NAD+	Random Bi Bi	1618764
33930	Macaca mulatta	liver	NaN	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype	P28469	1.1.1.1	concentration	2-Methylbutanol	1.00E-04	0.001	-	M	H+;NADH;2-Methylbutanal	2-Methylbutanol;NAD+	NaN	NaN	16908;16182;15846;13389;44215;15378;48945	7.3	30	NaN	2-Methylbutanal + H+ + NADH = 2-Methylbutanol + NAD+	Random Bi Bi	1618764
33930	Macaca mulatta	liver	NaN	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype	P28469	1.1.1.1	Km	2-Methylbutanol	2.00E-04	NaN	-	M	H+;NADH;2-Methylbutanal	2-Methylbutanol;NAD+	NaN	NaN	16908;16182;15846;13389;44215;15378;48945	7.3	30	NaN	2-Methylbutanal + H+ + NADH = 2-Methylbutanol + NAD+	Random Bi Bi	1618764
33931	Macaca mulatta	liver	NaN	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype	P28469	1.1.1.1	Km	(S)-2-Methylbutanol	2.50E-04	NaN	-	M	(S)-2-Methylbutanol;NAD+	NADH;H+;(S)-2-Methylbutanal	NaN	NaN	16908;15378;15846;13389;44215	7.3	30	NaN	NAD+ + (S)-2-Methylbutanol = NADH + H+ + (S)-2-Methylbutanal	Random Bi Bi	1618764
33931	Macaca mulatta	liver	NaN	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype	P28469	1.1.1.1	kcat	NaN	0.89	NaN	-	s^(-1)	(S)-2-Methylbutanol;NAD+	NADH;H+;(S)-2-Methylbutanal	NaN	NaN	16908;15378;15846;13389;44215	7.3	30	NaN	NAD+ + (S)-2-Methylbutanol = NADH + H+ + (S)-2-Methylbutanal	Random Bi Bi	1618764
33931	Macaca mulatta	liver	NaN	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype	P28469	1.1.1.1	concentration	(S)-2-Methylbutanol	1.00E-04	0.001	-	M	(S)-2-Methylbutanol;NAD+	NADH;H+;(S)-2-Methylbutanal	NaN	NaN	16908;15378;15846;13389;44215	7.3	30	NaN	NAD+ + (S)-2-Methylbutanol = NADH + H+ + (S)-2-Methylbutanal	Random Bi Bi	1618764
33931	Macaca mulatta	liver	NaN	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype	P28469	1.1.1.1	concentration	NAD+	0.002	NaN	-	M	(S)-2-Methylbutanol;NAD+	NADH;H+;(S)-2-Methylbutanal	NaN	NaN	16908;15378;15846;13389;44215	7.3	30	NaN	NAD+ + (S)-2-Methylbutanol = NADH + H+ + (S)-2-Methylbutanal	Random Bi Bi	1618764
33932	Macaca mulatta	liver	NaN	"[unknown, unknown, unknown, unknown, unknown, unknown]"	alcohol dehydrogenase	wildtype	P28469	1.1.1.1	concentration	3-Methylbutanol	1.00E-04	0.001	-	M	NAD+;3-Methylbutanol	NADH;3-Methylbutanal;H+	NaN	NaN	15846;13389;44215;15837;16638;15378;16908	7.3	30	R05685	NAD+ + 3-Methylbutanol = NADH + H+ + 3-Methylbutanal	Random Bi Bi	1618764
